ProductID,ProductName,Date,Quantity,InventoryAge,ShelfLife,rolling_7d_sales,ExpiryRisk,PredictedExpiryRisk
P0064,Vel Personal Car (Local),2024-12-07,73.85000000000007,67,30.0,3.34,1,1
P0065,Onions (Local),2024-12-07,78.95999999999994,67,30.0,2.327142857142857,1,1
P0066,Mangoes (Premium),2024-12-07,32.859999999999935,67,30.0,3.268571428571429,1,1
P0067,Paneer 200g (Local),2024-12-07,18.969999999999995,67,30.0,0.0,1,1
P0068,Reprehenderit Cleaning Supplie (Local),2024-12-07,25.839999999999996,67,30.0,3.0500000000000003,1,1
P0069,Accusantium Snack (BrandX),2024-12-07,36.78,67,30.0,2.358571428571428,1,1
P0070,Amet Cleaning Supplie (Premium),2024-12-07,53.769999999999946,67,30.0,3.341428571428571,1,1
P0071,Fresh Tomatoes (Premium),2024-12-07,17.95999999999997,67,30.0,0.0,1,1
P0072,Ladyfinger (Local),2024-12-07,16.840000000000018,67,30.0,2.758571428571429,1,1
P0073,Consectetur Snack (Premium),2024-12-07,55.84999999999999,67,30.0,0.0,1,1
P0074,Nemo Personal Car (Premium),2024-12-07,44.66000000000016,67,30.0,0.0,1,1
P0075,Repellat Personal Car (Premium),2024-12-07,17.82999999999996,67,30.0,2.8871428571428575,1,1
P0076,Pomegranates (Local),2024-12-07,75.64,67,30.0,2.391428571428572,1,1
P0077,Onions (Premium),2024-12-07,63.989999999999995,67,30.0,3.017142857142857,1,1
P0078,Consectetur Snack (BrandX),2024-12-07,42.18,67,30.0,2.77,1,1
P0079,Blanditiis Snack (BrandX),2024-12-07,31.340000000000025,67,30.0,0.0,1,1
P0080,Butter 100g (Local),2024-12-07,50.599999999999994,67,30.0,1.48,1,1
P0081,Mangoes (BrandX),2024-12-07,57.90000000000001,67,30.0,0.0,1,1
P0082,Maiores Snack (Local),2024-12-07,62.65000000000002,67,30.0,0.0,1,1
P0083,Apples (BrandX),2024-12-07,47.680000000000085,67,30.0,3.3557142857142854,1,1
P0084,Apples (BrandX),2024-12-07,37.359999999999914,67,30.0,0.0,1,1
P0085,Molestiae Beverage (Premium),2024-12-07,63.63000000000002,67,30.0,0.0,1,1
P0086,Labore Personal Car (Local),2024-12-07,47.509999999999984,67,30.0,0.0,1,1
P0087,Curd 500g (BrandX),2024-12-07,65.12000000000003,67,30.0,5.124285714285714,1,1
P0088,Dicta Beverage (BrandX),2024-12-07,72.89999999999995,67,30.0,0.0,1,1
P0089,Odio Personal Car (BrandX),2024-12-07,33.030000000000065,67,30.0,3.3285714285714287,1,1
P0090,Omnis Personal Car (Local),2024-12-07,73.73000000000016,67,30.0,0.0,1,1
P0091,Sit Personal Car (Premium),2024-12-07,43.899999999999984,67,30.0,0.0,1,1
P0092,Dicta Beverage (Local),2024-12-07,39.029999999999966,67,30.0,3.4214285714285717,1,1
P0093,Wheat Flour 10kg (Premium),2024-12-07,64.58000000000007,67,30.0,4.264285714285714,1,1
P0094,Oranges (Local),2024-12-07,61.78000000000005,67,30.0,3.327142857142857,1,1
P0095,Fresh Tomatoes (BrandX),2024-12-07,34.31000000000009,67,30.0,3.768571428571429,1,1
P0096,Impedit Personal Car (BrandX),2024-12-07,65.18000000000002,67,30.0,3.3,1,1
P0097,Iste Cleaning Supplie (BrandX),2024-12-07,22.140000000000043,67,30.0,2.4285714285714284,1,1
P0098,Est Snack (BrandX),2024-12-07,39.47000000000009,67,30.0,0.0,1,1
P0099,Toor Dal 1kg (BrandX),2024-12-07,16.729999999999944,67,30.0,3.592857142857143,1,1
P0100,Potatoes (BrandX),2024-12-07,54.159999999999954,67,30.0,0.0,1,1
P0001,Atque Beverage (Local),2024-12-08,56.90000000000007,68,30.0,4.038571428571428,1,1
P0002,Repellat Cleaning Supplie (Premium),2024-12-08,19.60000000000004,68,30.0,0.0,1,1
P0003,Amul Milk 1L (Local),2024-12-08,75.41000000000005,68,30.0,0.0,1,1
P0004,Facere Beverage (Local),2024-12-08,75.65000000000002,68,30.0,0.0,1,1
P0005,Atque Snack (Local),2024-12-08,39.60000000000003,68,30.0,0.0,1,1
P0006,Potatoes (Premium),2024-12-08,21.249999999999943,68,30.0,2.507142857142857,1,1
P0007,Molestiae Personal Car (Premium),2024-12-08,19.76000000000007,68,30.0,0.0,1,1
P0008,Nobis Beverage (BrandX),2024-12-08,22.76,68,30.0,0.0,1,1
P0009,Consectetur Snack (Local),2024-12-08,49.33000000000008,68,30.0,2.3971428571428572,1,1
P0010,Tempora Cleaning Supplie (Premium),2024-12-08,24.829999999999995,68,30.0,0.0,1,1
P0011,Repudiandae Beverage (Local),2024-12-08,54.34,68,30.0,3.0242857142857145,1,1
P0012,Quaerat Beverage (Premium),2024-12-08,55.84000000000001,68,30.0,1.5585714285714285,1,1
P0013,Adipisci Beverage (Local),2024-12-08,47.54000000000002,68,30.0,2.5985714285714288,1,1
P0014,Apples (Premium),2024-12-08,53.75000000000002,68,30.0,3.4014285714285712,1,1
P0015,Mangoes (BrandX),2024-12-08,58.43000000000005,68,30.0,0.0,1,1
P0016,Wheat Flour 10kg (Premium),2024-12-08,78.01,68,30.0,3.5528571428571425,1,1
P0017,Repellendus Personal Car (Local),2024-12-08,36.54000000000006,68,30.0,1.91,1,1
P0018,Bananas (Premium),2024-12-08,68.43999999999994,68,30.0,0.0,1,1
P0019,Quae Snack (Premium),2024-12-08,22.51000000000001,68,30.0,0.0,1,1
P0020,Turmeric Powder 200g (Premium),2024-12-08,57.84000000000004,68,30.0,3.6785714285714293,1,1
P0021,Bananas (BrandX),2024-12-08,27.630000000000077,68,30.0,0.0,1,1
P0022,Ladyfinger (Local),2024-12-08,29.280000000000022,68,30.0,3.692857142857143,1,1
P0023,Turmeric Powder 200g (Premium),2024-12-08,20.129999999999995,68,30.0,3.3000000000000003,1,1
P0024,Quam Cleaning Supplie (Premium),2024-12-08,62.24999999999997,68,30.0,2.507142857142857,1,1
P0025,Toor Dal 1kg (Premium),2024-12-08,53.52000000000002,68,30.0,3.008571428571429,1,1
P0026,Laudantium Personal Car (Premium),2024-12-08,21.440000000000076,68,30.0,2.88,1,1
P0027,Oranges (Local),2024-12-08,41.3399999999999,68,30.0,1.5485714285714285,1,1
P0028,Dicta Beverage (BrandX),2024-12-08,15.229999999999968,68,30.0,2.2400000000000007,1,1
P0029,Turmeric Powder 200g (Premium),2024-12-08,58.790000000000035,68,30.0,3.5114285714285716,1,1
P0030,Voluptatibus Beverage (Local),2024-12-08,22.49000000000001,68,30.0,2.9585714285714286,1,1
P0031,Asperiores Personal Car (Premium),2024-12-08,55.86999999999999,68,30.0,3.2157142857142857,1,1
P0032,Fresh Tomatoes (BrandX),2024-12-08,49.75,68,30.0,0.0,1,1
P0033,Toor Dal 1kg (BrandX),2024-12-08,31.600000000000023,68,30.0,4.667142857142857,1,1
P0034,Sunflower Oil 1L (Premium),2024-12-08,72.59000000000002,68,30.0,4.8,1,1
P0035,Basmati Rice 5kg (Local),2024-12-08,53.96999999999997,68,30.0,0.0,1,1
P0036,Necessitatibus Cleaning Supplie (Premium),2024-12-08,37.96999999999999,68,30.0,0.0,1,1
P0037,Dignissimos Personal Car (BrandX),2024-12-08,44.44999999999998,68,30.0,3.391428571428571,1,1
P0038,Doloremque Personal Car (Local),2024-12-08,35.169999999999995,68,30.0,2.1842857142857146,1,1
P0039,Turmeric Powder 200g (Local),2024-12-08,41.40000000000004,68,30.0,3.3171428571428576,1,1
P0040,Non Snack (Local),2024-12-08,37.10000000000007,68,30.0,0.0,1,1
P0041,Mangoes (Premium),2024-12-08,74.50000000000013,68,30.0,0.0,1,1
P0042,Accusantium Beverage (BrandX),2024-12-08,79.16000000000007,68,30.0,1.8699999999999999,1,1
P0043,Adipisci Personal Car (BrandX),2024-12-08,52.360000000000035,68,30.0,0.0,1,1
P0044,Expedita Snack (BrandX),2024-12-08,17.69999999999994,68,30.0,0.0,1,1
P0045,Animi Beverage (Local),2024-12-08,28.979999999999887,68,30.0,0.0,1,1
P0046,Oranges (Premium),2024-12-08,49.26,68,30.0,2.051428571428571,1,1
P0047,Sunflower Oil 1L (Premium),2024-12-08,60.82000000000003,68,30.0,1.5957142857142854,1,1
P0048,Alias Snack (BrandX),2024-12-08,61.310000000000066,68,30.0,4.115714285714286,1,1
P0049,Apples (Local),2024-12-08,74.44999999999999,68,30.0,2.3714285714285714,1,1
P0050,Tempore Beverage (Local),2024-12-08,69.08999999999999,68,30.0,0.0,1,1
P0051,Fresh Tomatoes (Premium),2024-12-08,47.930000000000085,68,30.0,0.0,1,1
P0052,Nisi Snack (BrandX),2024-12-08,35.93999999999989,68,30.0,2.6371428571428575,1,1
P0053,Vitae Cleaning Supplie (Local),2024-12-08,69.68999999999993,68,30.0,2.888571428571429,1,1
P0054,Illo Beverage (Local),2024-12-08,26.30999999999999,68,30.0,3.0028571428571427,1,1
P0055,Coriander Leaves (BrandX),2024-12-08,58.890000000000015,68,30.0,3.314285714285714,1,1
P0056,Sapiente Cleaning Supplie (Premium),2024-12-08,69.45999999999995,68,30.0,1.74,1,1
P0057,Mangoes (Local),2024-12-08,32.73999999999998,68,30.0,2.85,1,1
P0058,Oranges (BrandX),2024-12-08,23.299999999999915,68,30.0,1.5928571428571427,1,1
P0059,Mangoes (BrandX),2024-12-08,20.239999999999895,68,30.0,3.641428571428572,1,1
P0060,Amul Milk 1L (BrandX),2024-12-08,48.300000000000054,68,30.0,3.032857142857143,1,1
P0061,Sunt Snack (BrandX),2024-12-08,62.14999999999999,68,30.0,0.0,1,1
P0062,Mangoes (Local),2024-12-08,41.03999999999997,68,30.0,2.394285714285714,1,1
P0063,Basmati Rice 5kg (Local),2024-12-08,65.19000000000004,68,30.0,0.0,1,1
P0064,Vel Personal Car (Local),2024-12-08,69.04000000000006,68,30.0,3.654285714285714,1,1
P0065,Onions (Local),2024-12-08,78.95999999999994,68,30.0,0.0,1,1
P0066,Mangoes (Premium),2024-12-08,32.859999999999935,68,30.0,0.0,1,1
P0067,Paneer 200g (Local),2024-12-08,18.969999999999995,68,30.0,0.0,1,1
P0068,Reprehenderit Cleaning Supplie (Local),2024-12-08,19.889999999999997,68,30.0,3.2542857142857144,1,1
P0069,Accusantium Snack (BrandX),2024-12-08,33.17,68,30.0,2.5471428571428567,1,1
P0070,Amet Cleaning Supplie (Premium),2024-12-08,49.67999999999995,68,30.0,3.634285714285714,1,1
P0071,Fresh Tomatoes (Premium),2024-12-08,16.34999999999997,68,30.0,2.8042857142857147,1,1
P0072,Ladyfinger (Local),2024-12-08,16.840000000000018,68,30.0,0.0,1,1
P0073,Consectetur Snack (Premium),2024-12-08,55.84999999999999,68,30.0,0.0,1,1
P0074,Nemo Personal Car (Premium),2024-12-08,44.66000000000016,68,30.0,0.0,1,1
P0075,Repellat Personal Car (Premium),2024-12-08,17.82999999999996,68,30.0,0.0,1,1
P0076,Pomegranates (Local),2024-12-08,70.58,68,30.0,2.4857142857142853,1,1
P0077,Onions (Premium),2024-12-08,61.58,68,30.0,2.6357142857142857,1,1
P0078,Consectetur Snack (BrandX),2024-12-08,39.13,68,30.0,2.8628571428571425,1,1
P0079,Blanditiis Snack (BrandX),2024-12-08,25.610000000000024,68,30.0,2.2642857142857147,1,1
P0080,Butter 100g (Local),2024-12-08,50.599999999999994,68,30.0,0.0,1,1
P0081,Mangoes (BrandX),2024-12-08,57.90000000000001,68,30.0,0.0,1,1
P0082,Maiores Snack (Local),2024-12-08,59.52000000000002,68,30.0,2.142857142857143,1,1
P0083,Apples (BrandX),2024-12-08,47.680000000000085,68,30.0,0.0,1,1
P0084,Apples (BrandX),2024-12-08,36.18999999999991,68,30.0,2.924285714285714,1,1
P0085,Molestiae Beverage (Premium),2024-12-08,62.320000000000014,68,30.0,3.5614285714285714,1,1
P0086,Labore Personal Car (Local),2024-12-08,44.37999999999998,68,30.0,2.7257142857142855,1,1
P0087,Curd 500g (BrandX),2024-12-08,65.12000000000003,68,30.0,0.0,1,1
P0088,Dicta Beverage (BrandX),2024-12-08,70.71999999999994,68,30.0,3.207142857142857,1,1
P0089,Odio Personal Car (BrandX),2024-12-08,29.550000000000065,68,30.0,3.1914285714285713,1,1
P0090,Omnis Personal Car (Local),2024-12-08,70.77000000000017,68,30.0,3.6785714285714284,1,1
P0091,Sit Personal Car (Premium),2024-12-08,42.079999999999984,68,30.0,2.322857142857143,1,1
P0092,Dicta Beverage (Local),2024-12-08,34.459999999999965,68,30.0,3.3871428571428575,1,1
P0093,Wheat Flour 10kg (Premium),2024-12-08,59.55000000000007,68,30.0,4.261428571428572,1,1
P0094,Oranges (Local),2024-12-08,55.40000000000004,68,30.0,3.9,1,1
P0095,Fresh Tomatoes (BrandX),2024-12-08,34.31000000000009,68,30.0,0.0,1,1
P0096,Impedit Personal Car (BrandX),2024-12-08,60.21000000000002,68,30.0,3.6942857142857135,1,1
P0097,Iste Cleaning Supplie (BrandX),2024-12-08,19.77000000000004,68,30.0,2.0171428571428573,1,1
P0098,Est Snack (BrandX),2024-12-08,39.47000000000009,68,30.0,0.0,1,1
P0099,Toor Dal 1kg (BrandX),2024-12-08,79.27999999999994,68,30.0,3.2471428571428573,1,1
P0100,Potatoes (BrandX),2024-12-08,54.159999999999954,68,30.0,0.0,1,1
P0001,Atque Beverage (Local),2024-12-09,49.65000000000007,69,30.0,4.340000000000001,1,1
P0002,Repellat Cleaning Supplie (Premium),2024-12-09,19.60000000000004,69,30.0,0.0,1,1
P0003,Amul Milk 1L (Local),2024-12-09,69.41000000000005,69,30.0,3.9585714285714286,1,1
P0004,Facere Beverage (Local),2024-12-09,72.63000000000002,69,30.0,3.1057142857142854,1,1
P0005,Atque Snack (Local),2024-12-09,39.60000000000003,69,30.0,0.0,1,1
P0006,Potatoes (Premium),2024-12-09,17.389999999999944,69,30.0,2.25,1,1
P0007,Molestiae Personal Car (Premium),2024-12-09,19.76000000000007,69,30.0,0.0,1,1
P0008,Nobis Beverage (BrandX),2024-12-09,21.47,69,30.0,3.2671428571428573,1,1
P0009,Consectetur Snack (Local),2024-12-09,44.06000000000009,69,30.0,2.6,1,1
P0010,Tempora Cleaning Supplie (Premium),2024-12-09,24.829999999999995,69,30.0,0.0,1,1
P0011,Repudiandae Beverage (Local),2024-12-09,54.34,69,30.0,0.0,1,1
P0012,Quaerat Beverage (Premium),2024-12-09,51.07000000000001,69,30.0,1.8857142857142857,1,1
P0013,Adipisci Beverage (Local),2024-12-09,47.44000000000002,69,30.0,2.5985714285714283,1,1
P0014,Apples (Premium),2024-12-09,50.84000000000002,69,30.0,3.0214285714285714,1,1
P0015,Mangoes (BrandX),2024-12-09,56.660000000000046,69,30.0,2.79,1,1
P0016,Wheat Flour 10kg (Premium),2024-12-09,77.91000000000001,69,30.0,3.242857142857143,1,1
P0017,Repellendus Personal Car (Local),2024-12-09,33.23000000000006,69,30.0,2.165714285714286,1,1
P0018,Bananas (Premium),2024-12-09,65.84999999999994,69,30.0,4.457142857142857,1,1
P0019,Quae Snack (Premium),2024-12-09,17.390000000000008,69,30.0,2.6914285714285713,1,1
P0020,Turmeric Powder 200g (Premium),2024-12-09,54.77000000000004,69,30.0,3.5914285714285716,1,1
P0021,Bananas (BrandX),2024-12-09,25.920000000000076,69,30.0,3.037142857142857,1,1
P0022,Ladyfinger (Local),2024-12-09,29.280000000000022,69,30.0,0.0,1,1
P0023,Turmeric Powder 200g (Premium),2024-12-09,17.029999999999994,69,30.0,3.7285714285714286,1,1
P0024,Quam Cleaning Supplie (Premium),2024-12-09,60.03999999999997,69,30.0,2.5785714285714287,1,1
P0025,Toor Dal 1kg (Premium),2024-12-09,53.52000000000002,69,30.0,0.0,1,1
P0026,Laudantium Personal Car (Premium),2024-12-09,20.130000000000077,69,30.0,2.555714285714285,1,1
P0027,Oranges (Local),2024-12-09,37.129999999999896,69,30.0,2.085714285714286,1,1
P0028,Dicta Beverage (BrandX),2024-12-09,15.229999999999968,69,30.0,0.0,1,1
P0029,Turmeric Powder 200g (Premium),2024-12-09,56.94000000000003,69,30.0,3.5957142857142856,1,1
P0030,Voluptatibus Beverage (Local),2024-12-09,19.710000000000004,69,30.0,3.1757142857142857,1,1
P0031,Asperiores Personal Car (Premium),2024-12-09,55.37999999999999,69,30.0,2.8357142857142854,1,1
P0032,Fresh Tomatoes (BrandX),2024-12-09,49.75,69,30.0,0.0,1,1
P0033,Toor Dal 1kg (BrandX),2024-12-09,27.560000000000027,69,30.0,4.621428571428572,1,1
P0034,Sunflower Oil 1L (Premium),2024-12-09,67.10000000000002,69,30.0,4.935714285714285,1,1
P0035,Basmati Rice 5kg (Local),2024-12-09,51.76999999999997,69,30.0,3.2628571428571433,1,1
P0036,Necessitatibus Cleaning Supplie (Premium),2024-12-09,35.28999999999999,69,30.0,2.641428571428571,1,1
P0037,Dignissimos Personal Car (BrandX),2024-12-09,37.66999999999998,69,30.0,3.628571428571429,1,1
P0038,Doloremque Personal Car (Local),2024-12-09,31.36999999999999,69,30.0,2.0557142857142856,1,1
P0039,Turmeric Powder 200g (Local),2024-12-09,40.740000000000045,69,30.0,2.842857142857143,1,1
P0040,Non Snack (Local),2024-12-09,37.00000000000007,69,30.0,2.0628571428571427,1,1
P0041,Mangoes (Premium),2024-12-09,70.73000000000013,69,30.0,3.9899999999999998,1,1
P0042,Accusantium Beverage (BrandX),2024-12-09,78.02000000000007,69,30.0,1.9057142857142857,1,1
P0043,Adipisci Personal Car (BrandX),2024-12-09,51.110000000000035,69,30.0,1.792857142857143,1,1
P0044,Expedita Snack (BrandX),2024-12-09,16.51999999999994,69,30.0,4.062857142857142,1,1
P0045,Animi Beverage (Local),2024-12-09,26.69999999999989,69,30.0,2.292857142857143,1,1
P0046,Oranges (Premium),2024-12-09,47.53,69,30.0,2.1257142857142854,1,1
P0047,Sunflower Oil 1L (Premium),2024-12-09,56.85000000000003,69,30.0,1.8257142857142856,1,1
P0048,Alias Snack (BrandX),2024-12-09,57.27000000000007,69,30.0,4.0442857142857145,1,1
P0049,Apples (Local),2024-12-09,72.86999999999999,69,30.0,2.2057142857142855,1,1
P0050,Tempore Beverage (Local),2024-12-09,69.08999999999999,69,30.0,0.0,1,1
P0051,Fresh Tomatoes (Premium),2024-12-09,44.31000000000009,69,30.0,3.875714285714286,1,1
P0052,Nisi Snack (BrandX),2024-12-09,32.069999999999894,69,30.0,2.8000000000000003,1,1
P0053,Vitae Cleaning Supplie (Local),2024-12-09,69.68999999999993,69,30.0,0.0,1,1
P0054,Illo Beverage (Local),2024-12-09,24.86999999999999,69,30.0,3.1457142857142855,1,1
P0055,Coriander Leaves (BrandX),2024-12-09,58.890000000000015,69,30.0,0.0,1,1
P0056,Sapiente Cleaning Supplie (Premium),2024-12-09,65.11999999999995,69,30.0,1.7585714285714285,1,1
P0057,Mangoes (Local),2024-12-09,31.56999999999998,69,30.0,2.674285714285714,1,1
P0058,Oranges (BrandX),2024-12-09,22.909999999999915,69,30.0,1.4728571428571426,1,1
P0059,Mangoes (BrandX),2024-12-09,17.429999999999897,69,30.0,3.4257142857142857,1,1
P0060,Amul Milk 1L (BrandX),2024-12-09,42.64000000000006,69,30.0,3.3485714285714288,1,1
P0061,Sunt Snack (BrandX),2024-12-09,62.14999999999999,69,30.0,0.0,1,1
P0062,Mangoes (Local),2024-12-09,41.03999999999997,69,30.0,0.0,1,1
P0063,Basmati Rice 5kg (Local),2024-12-09,61.21000000000004,69,30.0,3.1942857142857144,1,1
P0064,Vel Personal Car (Local),2024-12-09,67.12000000000006,69,30.0,3.4585714285714286,1,1
P0065,Onions (Local),2024-12-09,78.95999999999994,69,30.0,0.0,1,1
P0066,Mangoes (Premium),2024-12-09,32.859999999999935,69,30.0,0.0,1,1
P0067,Paneer 200g (Local),2024-12-09,17.719999999999995,69,30.0,3.7842857142857147,1,1
P0068,Reprehenderit Cleaning Supplie (Local),2024-12-09,19.889999999999997,69,30.0,0.0,1,1
P0069,Accusantium Snack (BrandX),2024-12-09,29.380000000000003,69,30.0,2.301428571428571,1,1
P0070,Amet Cleaning Supplie (Premium),2024-12-09,46.49999999999995,69,30.0,3.5671428571428576,1,1
P0071,Fresh Tomatoes (Premium),2024-12-09,15.539999999999967,69,30.0,2.3042857142857143,1,1
P0072,Ladyfinger (Local),2024-12-09,74.63000000000002,69,30.0,2.775714285714286,1,1
P0073,Consectetur Snack (Premium),2024-12-09,55.84999999999999,69,30.0,0.0,1,1
P0074,Nemo Personal Car (Premium),2024-12-09,44.66000000000016,69,30.0,0.0,1,1
P0075,Repellat Personal Car (Premium),2024-12-09,17.82999999999996,69,30.0,0.0,1,1
P0076,Pomegranates (Local),2024-12-09,70.58,69,30.0,0.0,1,1
P0077,Onions (Premium),2024-12-09,61.58,69,30.0,0.0,1,1
P0078,Consectetur Snack (BrandX),2024-12-09,34.27,69,30.0,3.5371428571428574,1,1
P0079,Blanditiis Snack (BrandX),2024-12-09,25.610000000000024,69,30.0,0.0,1,1
P0080,Butter 100g (Local),2024-12-09,45.84,69,30.0,2.1457142857142855,1,1
P0081,Mangoes (BrandX),2024-12-09,54.600000000000016,69,30.0,2.8985714285714286,1,1
P0082,Maiores Snack (Local),2024-12-09,58.55000000000002,69,30.0,2.107142857142857,1,1
P0083,Apples (BrandX),2024-12-09,45.390000000000086,69,30.0,3.1314285714285712,1,1
P0084,Apples (BrandX),2024-12-09,36.18999999999991,69,30.0,0.0,1,1
P0085,Molestiae Beverage (Premium),2024-12-09,61.09000000000002,69,30.0,3.3985714285714286,1,1
P0086,Labore Personal Car (Local),2024-12-09,40.969999999999985,69,30.0,2.5928571428571425,1,1
P0087,Curd 500g (BrandX),2024-12-09,62.48000000000003,69,30.0,4.8,1,1
P0088,Dicta Beverage (BrandX),2024-12-09,69.67999999999994,69,30.0,2.9428571428571426,1,1
P0089,Odio Personal Car (BrandX),2024-12-09,27.160000000000064,69,30.0,3.518571428571429,1,1
P0090,Omnis Personal Car (Local),2024-12-09,68.34000000000016,69,30.0,3.3028571428571425,1,1
P0091,Sit Personal Car (Premium),2024-12-09,36.859999999999985,69,30.0,2.6799999999999997,1,1
P0092,Dicta Beverage (Local),2024-12-09,34.459999999999965,69,30.0,0.0,1,1
P0093,Wheat Flour 10kg (Premium),2024-12-09,55.13000000000007,69,30.0,4.247142857142857,1,1
P0094,Oranges (Local),2024-12-09,55.40000000000004,69,30.0,0.0,1,1
P0095,Fresh Tomatoes (BrandX),2024-12-09,34.31000000000009,69,30.0,0.0,1,1
P0096,Impedit Personal Car (BrandX),2024-12-09,57.60000000000002,69,30.0,3.8,1,1
P0097,Iste Cleaning Supplie (BrandX),2024-12-09,71.85000000000004,69,30.0,2.6642857142857146,1,1
P0098,Est Snack (BrandX),2024-12-09,32.79000000000009,69,30.0,4.204285714285715,1,1
P0099,Toor Dal 1kg (BrandX),2024-12-09,76.12999999999994,69,30.0,3.15,1,1
P0100,Potatoes (BrandX),2024-12-09,54.05999999999995,69,30.0,3.274285714285714,1,1
P0001,Atque Beverage (Local),2024-12-10,49.65000000000007,70,30.0,0.0,1,1
P0002,Repellat Cleaning Supplie (Premium),2024-12-10,17.13000000000004,70,30.0,2.322857142857143,1,1
P0003,Amul Milk 1L (Local),2024-12-10,69.41000000000005,70,30.0,0.0,1,1
P0004,Facere Beverage (Local),2024-12-10,68.25000000000003,70,30.0,3.334285714285714,1,1
P0005,Atque Snack (Local),2024-12-10,36.78000000000003,70,30.0,3.335714285714286,1,1
P0006,Potatoes (Premium),2024-12-10,17.389999999999944,70,30.0,0.0,1,1
P0007,Molestiae Personal Car (Premium),2024-12-10,62.62000000000008,70,30.0,2.8971428571428572,1,1
P0008,Nobis Beverage (BrandX),2024-12-10,18.03,70,30.0,2.9085714285714284,1,1
P0009,Consectetur Snack (Local),2024-12-10,44.06000000000009,70,30.0,0.0,1,1
P0010,Tempora Cleaning Supplie (Premium),2024-12-10,24.829999999999995,70,30.0,0.0,1,1
P0011,Repudiandae Beverage (Local),2024-12-10,54.34,70,30.0,0.0,1,1
P0012,Quaerat Beverage (Premium),2024-12-10,48.59000000000001,70,30.0,2.2257142857142855,1,1
P0013,Adipisci Beverage (Local),2024-12-10,43.61000000000002,70,30.0,2.6128571428571425,1,1
P0014,Apples (Premium),2024-12-10,50.40000000000002,70,30.0,2.7271428571428573,1,1
P0015,Mangoes (BrandX),2024-12-10,52.200000000000045,70,30.0,3.067142857142857,1,1
P0016,Wheat Flour 10kg (Premium),2024-12-10,73.63000000000001,70,30.0,3.292857142857143,1,1
P0017,Repellendus Personal Car (Local),2024-12-10,33.23000000000006,70,30.0,0.0,1,1
P0018,Bananas (Premium),2024-12-10,62.399999999999935,70,30.0,4.18,1,1
P0019,Quae Snack (Premium),2024-12-10,69.63000000000001,70,30.0,2.8614285714285717,1,1
P0020,Turmeric Powder 200g (Premium),2024-12-10,54.77000000000004,70,30.0,0.0,1,1
P0021,Bananas (BrandX),2024-12-10,23.390000000000075,70,30.0,3.2342857142857144,1,1
P0022,Ladyfinger (Local),2024-12-10,26.66000000000002,70,30.0,3.2857142857142856,1,1
P0023,Turmeric Powder 200g (Premium),2024-12-10,15.559999999999992,70,30.0,3.617142857142857,1,1
P0024,Quam Cleaning Supplie (Premium),2024-12-10,60.03999999999997,70,30.0,0.0,1,1
P0025,Toor Dal 1kg (Premium),2024-12-10,53.420000000000016,70,30.0,2.8328571428571427,1,1
P0026,Laudantium Personal Car (Premium),2024-12-10,17.89000000000008,70,30.0,2.682857142857143,1,1
P0027,Oranges (Local),2024-12-10,37.029999999999895,70,30.0,2.067142857142857,1,1
P0028,Dicta Beverage (BrandX),2024-12-10,15.229999999999968,70,30.0,0.0,1,1
P0029,Turmeric Powder 200g (Premium),2024-12-10,55.500000000000036,70,30.0,3.27,1,1
P0030,Voluptatibus Beverage (Local),2024-12-10,19.710000000000004,70,30.0,0.0,1,1
P0031,Asperiores Personal Car (Premium),2024-12-10,52.50999999999999,70,30.0,2.3614285714285717,1,1
P0032,Fresh Tomatoes (BrandX),2024-12-10,49.75,70,30.0,0.0,1,1
P0033,Toor Dal 1kg (BrandX),2024-12-10,25.040000000000028,70,30.0,4.687142857142858,1,1
P0034,Sunflower Oil 1L (Premium),2024-12-10,67.10000000000002,70,30.0,0.0,1,1
P0035,Basmati Rice 5kg (Local),2024-12-10,51.76999999999997,70,30.0,0.0,1,1
P0036,Necessitatibus Cleaning Supplie (Premium),2024-12-10,35.18999999999999,70,30.0,2.23,1,1
P0037,Dignissimos Personal Car (BrandX),2024-12-10,34.63999999999998,70,30.0,3.4271428571428575,1,1
P0038,Doloremque Personal Car (Local),2024-12-10,31.36999999999999,70,30.0,0.0,1,1
P0039,Turmeric Powder 200g (Local),2024-12-10,40.740000000000045,70,30.0,0.0,1,1
P0040,Non Snack (Local),2024-12-10,34.130000000000074,70,30.0,2.3242857142857143,1,1
P0041,Mangoes (Premium),2024-12-10,70.63000000000014,70,30.0,3.1185714285714283,1,1
P0042,Accusantium Beverage (BrandX),2024-12-10,75.13000000000007,70,30.0,2.0357142857142856,1,1
P0043,Adipisci Personal Car (BrandX),2024-12-10,51.110000000000035,70,30.0,0.0,1,1
P0044,Expedita Snack (BrandX),2024-12-10,15.20999999999994,70,30.0,3.6700000000000004,1,1
P0045,Animi Beverage (Local),2024-12-10,22.08999999999989,70,30.0,2.4,1,1
P0046,Oranges (Premium),2024-12-10,44.01,70,30.0,2.5599999999999996,1,1
P0047,Sunflower Oil 1L (Premium),2024-12-10,55.41000000000003,70,30.0,1.9885714285714289,1,1
P0048,Alias Snack (BrandX),2024-12-10,56.59000000000007,70,30.0,3.405714285714286,1,1
P0049,Apples (Local),2024-12-10,72.86999999999999,70,30.0,0.0,1,1
P0050,Tempore Beverage (Local),2024-12-10,64.91999999999999,70,30.0,2.8457142857142856,1,1
