sale_date,product_id,units_sold,price_per_unit_at_sale,total_sale_value,promotion_flag,promotion_type,payment_method,transaction_id
2024-01-14,P0006,4.16,274.54,1142.09,No,,Card,TRN2024011477077
2024-01-14,P0008,2.04,106.98,218.24,Yes,Clearance,Cash,TRN2024011481269
2024-01-14,P0009,0.59,141.72,83.61,No,,Card,TRN2024011488408
2024-01-14,P0011,1.41,266.04,375.12,No,,Cash,TRN2024011454866
2024-01-14,P0012,0.1,191.6,19.16,No,,Cash,TRN2024011493715
2024-01-14,P0013,1.81,20.15,36.47,Yes,Clearance,Cash,TRN2024011453423
2024-01-14,P0014,5.06,220.55,1115.98,No,,Cash,TRN2024011453904
2024-01-14,P0015,4.0,156.02,624.08,Yes,Discount,Card,TRN2024011422143
2024-01-14,P0016,0.1,220.6,22.06,No,,Card,TRN2024011450753
2024-01-14,P0017,4.35,189.81,825.67,No,,Card,TRN2024011411574
2024-01-14,P0018,2.58,75.61,195.07,No,,Cash,TRN2024011413457
2024-01-14,P0019,1.74,261.81,455.55,No,,Card,TRN2024011475357
2024-01-14,P0020,3.24,101.04,327.37,No,,UPI,TRN2024011440339
2024-01-14,P0021,5.6,10.0,56.0,No,,Cash,TRN2024011425896
2024-01-14,P0022,0.83,172.88,143.49,No,,UPI,TRN2024011461406
2024-01-14,P0024,2.96,180.42,534.04,Yes,Clearance,Cash,TRN2024011470264
2024-01-14,P0025,3.3,174.62,576.25,No,,Card,TRN2024011486276
2024-01-14,P0026,1.6,51.0,81.6,Yes,Clearance,Cash,TRN2024011485743
2024-01-14,P0027,2.23,140.49,313.29,No,,Card,TRN2024011461817
2024-01-14,P0029,0.1,201.09,20.11,No,,Card,TRN2024011437423
2024-01-14,P0030,4.0,10.0,40.0,No,,Card,TRN2024011467625
2024-01-14,P0032,1.49,10.0,14.9,No,,Cash,TRN2024011489291
2024-01-14,P0033,6.36,145.23,923.66,No,,Cash,TRN2024011449758
2024-01-14,P0035,2.31,83.34,192.52,Yes,Clearance,Cash,TRN2024011452910
2024-01-14,P0036,3.66,127.37,466.17,No,,UPI,TRN2024011495046
2024-01-14,P0037,1.68,195.79,328.93,No,,UPI,TRN2024011483158
2024-01-14,P0038,0.1,19.02,1.9,No,,Card,TRN2024011430808
2024-01-14,P0039,5.05,86.17,435.16,No,,Cash,TRN2024011484547
2024-01-14,P0041,5.7,78.92,449.84,No,,UPI,TRN2024011442136
2024-01-14,P0042,2.46,118.82,292.3,No,,Cash,TRN2024011497714
2024-01-14,P0043,2.84,8.63,24.51,Yes,Bundle Offer,Cash,TRN2024011416207
2024-01-14,P0044,3.56,236.7,842.65,No,,Cash,TRN2024011423974
2024-01-14,P0045,2.85,153.32,436.96,No,,Cash,TRN2024011423472
2024-01-14,P0047,3.47,76.89,266.81,Yes,Bundle Offer,UPI,TRN2024011450618
2024-01-14,P0048,5.25,100.39,527.05,No,,UPI,TRN2024011447349
2024-01-14,P0050,4.54,15.34,69.64,No,,Card,TRN2024011477491
2024-01-14,P0051,2.78,312.54,868.86,No,,UPI,TRN2024011424547
2024-01-14,P0052,1.08,94.6,102.17,Yes,Clearance,Cash,TRN2024011434827
2024-01-14,P0056,8.28,120.02,993.77,No,,UPI,TRN2024011446989
2024-01-14,P0057,4.28,166.21,711.38,No,,Cash,TRN2024011482509
2024-01-14,P0058,5.54,124.6,690.28,Yes,Bundle Offer,Card,TRN2024011439757
2024-01-14,P0059,4.22,117.28,494.92,No,,Card,TRN2024011491243
2024-01-14,P0060,6.3,249.89,1574.31,No,,Card,TRN2024011433113
2024-01-14,P0061,0.24,124.25,29.82,No,,Card,TRN2024011420694
2024-01-14,P0062,2.95,307.7,907.72,No,,UPI,TRN2024011493204
2024-01-14,P0063,2.48,10.0,24.8,No,,Cash,TRN2024011494078
2024-01-14,P0064,2.83,230.77,653.08,No,,Card,TRN2024011418044
2024-01-14,P0065,6.17,37.89,233.78,Yes,Bundle Offer,Card,TRN2024011498561
2024-01-14,P0066,2.74,297.91,816.27,No,,Cash,TRN2024011462795
2024-01-14,P0067,3.99,215.63,860.36,No,,Cash,TRN2024011425198
2024-01-14,P0070,1.5,62.09,93.14,No,,Cash,TRN2024011498903
2024-01-14,P0071,2.3,20.11,46.25,No,,Cash,TRN2024011439945
2024-01-14,P0072,0.43,153.94,66.19,Yes,Discount,UPI,TRN2024011465772
2024-01-14,P0073,4.54,61.5,279.21,Yes,Clearance,UPI,TRN2024011497490
2024-01-14,P0074,1.11,38.74,43.0,Yes,Clearance,Card,TRN2024011412430
2024-01-14,P0075,3.52,112.02,394.31,Yes,Clearance,Card,TRN2024011492372
2024-01-14,P0076,0.36,107.82,38.82,Yes,Clearance,Cash,TRN2024011485256
2024-01-14,P0078,4.75,10.0,47.5,No,,UPI,TRN2024011437234
2024-01-14,P0080,2.11,282.2,595.44,No,,Cash,TRN2024011473388
2024-01-14,P0081,4.91,110.3,541.57,Yes,Bundle Offer,Card,TRN2024011452845
2024-01-14,P0083,4.62,186.81,863.06,No,,UPI,TRN2024011442312
2024-01-14,P0084,3.88,277.3,1075.92,No,,Cash,TRN2024011465799
2024-01-14,P0085,3.43,159.97,548.7,No,,Card,TRN2024011449736
2024-01-14,P0086,3.12,155.31,484.57,No,,Cash,TRN2024011440276
2024-01-14,P0087,2.69,250.43,673.66,No,,Cash,TRN2024011412967
2024-01-14,P0088,2.35,8.52,20.02,Yes,Bundle Offer,UPI,TRN2024011475757
2024-01-14,P0089,0.45,190.49,85.72,No,,Cash,TRN2024011480759
2024-01-14,P0090,2.83,241.55,683.59,Yes,Discount,UPI,TRN2024011423458
2024-01-14,P0091,2.47,300.89,743.2,No,,Cash,TRN2024011415695
2024-01-14,P0092,2.44,289.91,707.38,No,,Cash,TRN2024011462341
2024-01-14,P0093,3.55,146.71,520.82,No,,Cash,TRN2024011432235
2024-01-14,P0094,3.47,146.44,508.15,No,,Card,TRN2024011489157
2024-01-14,P0095,7.43,295.07,2192.37,No,,UPI,TRN2024011427580
2024-01-14,P0096,4.4,144.54,635.98,No,,Cash,TRN2024011435002
2024-01-14,P0097,0.52,140.96,73.3,No,,UPI,TRN2024011452761
2024-01-14,P0098,0.1,193.99,19.4,Yes,Discount,Cash,TRN2024011492784
2024-01-14,P0099,0.64,208.17,133.23,Yes,Clearance,Card,TRN2024011440314
2024-01-15,P0001,4.71,272.56,1283.76,Yes,Discount,Cash,TRN2024011557260
2024-01-15,P0002,0.1,164.12,16.41,Yes,Discount,Cash,TRN2024011586845
2024-01-15,P0003,1.19,77.79,92.57,No,,UPI,TRN2024011516660
2024-01-15,P0004,2.45,19.71,48.29,No,,Card,TRN2024011565512
2024-01-15,P0005,4.48,418.44,1874.61,No,,Card,TRN2024011533218
2024-01-15,P0006,1.53,274.54,420.05,No,,Cash,TRN2024011592212
2024-01-15,P0007,2.11,181.47,382.9,No,,Cash,TRN2024011563180
2024-01-15,P0009,6.47,131.66,851.84,Yes,Clearance,Cash,TRN2024011533813
2024-01-15,P0010,2.69,333.14,896.15,No,,Cash,TRN2024011585519
2024-01-15,P0011,3.68,266.04,979.03,No,,Card,TRN2024011528568
2024-01-15,P0012,1.37,191.6,262.49,No,,UPI,TRN2024011564384
2024-01-15,P0014,2.51,220.55,553.58,No,,Card,TRN2024011596120
2024-01-15,P0015,3.14,176.93,555.56,No,,Cash,TRN2024011591176
2024-01-15,P0016,3.73,220.6,822.84,No,,UPI,TRN2024011526641
2024-01-15,P0017,0.82,189.81,155.64,No,,Card,TRN2024011524702
2024-01-15,P0018,5.9,75.61,446.1,No,,Cash,TRN2024011525166
2024-01-15,P0019,4.52,261.81,1183.38,No,,Cash,TRN2024011533344
2024-01-15,P0020,6.59,101.04,665.85,No,,Card,TRN2024011534089
2024-01-15,P0021,2.86,10.0,28.6,No,,UPI,TRN2024011510184
2024-01-15,P0023,0.53,245.08,129.89,No,,Cash,TRN2024011588628
2024-01-15,P0024,2.43,200.89,488.16,Yes,Bundle Offer,Cash,TRN2024011570783
2024-01-15,P0025,5.72,174.62,998.83,No,,UPI,TRN2024011552385
2024-01-15,P0026,3.35,56.82,190.35,No,,Cash,TRN2024011553824
2024-01-15,P0027,0.86,140.49,120.82,No,,Card,TRN2024011579145
2024-01-15,P0028,3.35,43.47,145.62,No,,UPI,TRN2024011532590
2024-01-15,P0029,2.21,201.09,444.41,No,,Card,TRN2024011515798
2024-01-15,P0030,3.98,10.0,39.8,No,,Card,TRN2024011570725
2024-01-15,P0031,3.7,215.2,796.24,No,,UPI,TRN2024011569209
2024-01-15,P0033,3.56,145.23,517.02,No,,Card,TRN2024011554859
2024-01-15,P0034,1.68,190.47,319.99,No,,Cash,TRN2024011583748
2024-01-15,P0035,4.72,96.3,454.54,No,,Card,TRN2024011581143
2024-01-15,P0036,2.52,127.37,320.97,No,,Cash,TRN2024011589771
2024-01-15,P0037,0.64,195.79,125.31,No,,Card,TRN2024011523363
2024-01-15,P0039,4.18,81.03,338.71,Yes,Bundle Offer,Cash,TRN2024011575391
2024-01-15,P0040,2.78,135.24,375.97,No,,Cash,TRN2024011540344
2024-01-15,P0041,5.43,78.92,428.54,No,,Card,TRN2024011546301
2024-01-15,P0042,0.1,118.82,11.88,No,,UPI,TRN2024011532619
2024-01-15,P0043,4.78,9.33,44.6,Yes,Discount,Cash,TRN2024011593650
2024-01-15,P0045,3.18,153.32,487.56,No,,Cash,TRN2024011588790
2024-01-15,P0046,1.48,324.05,479.59,No,,Card,TRN2024011589990
2024-01-15,P0048,4.7,89.12,418.86,Yes,Discount,Cash,TRN2024011516283
2024-01-15,P0049,0.83,55.94,46.43,No,,Card,TRN2024011538082
2024-01-15,P0051,1.04,266.72,277.39,Yes,Clearance,UPI,TRN2024011526433
2024-01-15,P0053,3.89,156.58,609.1,No,,Card,TRN2024011597855
2024-01-15,P0054,6.28,227.08,1426.06,No,,Card,TRN2024011531874
2024-01-15,P0055,7.6,139.87,1063.01,No,,Cash,TRN2024011523675
2024-01-15,P0057,3.1,166.21,515.25,No,,Cash,TRN2024011550499
2024-01-15,P0058,4.56,133.24,607.57,Yes,Clearance,Cash,TRN2024011519724
2024-01-15,P0059,4.93,111.17,548.07,Yes,Clearance,UPI,TRN2024011539965
2024-01-15,P0060,5.15,249.89,1286.93,No,,Card,TRN2024011518880
2024-01-15,P0061,0.1,124.25,12.43,No,,Card,TRN2024011536185
2024-01-15,P0062,0.27,307.7,83.08,No,,Card,TRN2024011556627
2024-01-15,P0063,0.87,10.0,8.7,No,,Card,TRN2024011569678
2024-01-15,P0064,0.94,230.77,216.92,No,,UPI,TRN2024011596258
2024-01-15,P0065,5.68,38.85,220.67,Yes,Discount,Card,TRN2024011592664
2024-01-15,P0067,5.39,215.63,1162.25,No,,Card,TRN2024011514506
2024-01-15,P0068,3.55,286.22,1016.08,No,,Card,TRN2024011593562
2024-01-15,P0069,3.12,189.52,591.3,No,,Cash,TRN2024011551331
2024-01-15,P0070,2.34,62.09,145.29,No,,Cash,TRN2024011510505
2024-01-15,P0071,2.3,17.19,39.54,Yes,Discount,Cash,TRN2024011519227
2024-01-15,P0072,2.89,180.58,521.88,No,,Cash,TRN2024011599344
2024-01-15,P0073,3.04,69.96,212.68,No,,Cash,TRN2024011569479
2024-01-15,P0074,3.92,43.0,168.56,No,,Cash,TRN2024011531938
2024-01-15,P0075,0.1,107.91,10.79,Yes,Discount,Card,TRN2024011526298
2024-01-15,P0076,0.88,99.68,87.72,Yes,Clearance,Card,TRN2024011554920
2024-01-15,P0077,2.63,159.31,418.99,Yes,Clearance,UPI,TRN2024011537217
2024-01-15,P0078,0.1,10.0,1.0,No,,Card,TRN2024011585805
2024-01-15,P0079,0.1,127.02,12.7,Yes,Clearance,Card,TRN2024011521051
2024-01-15,P0080,2.73,282.2,770.41,No,,UPI,TRN2024011578834
2024-01-15,P0081,1.54,124.45,191.65,No,,UPI,TRN2024011541921
2024-01-15,P0082,1.6,161.85,258.96,No,,Card,TRN2024011561656
2024-01-15,P0083,4.42,154.35,682.23,Yes,Discount,UPI,TRN2024011567656
2024-01-15,P0084,2.29,231.28,529.63,Yes,Discount,Cash,TRN2024011562943
2024-01-15,P0085,2.63,128.93,339.09,Yes,Discount,Card,TRN2024011596602
2024-01-15,P0086,5.49,155.31,852.65,No,,Cash,TRN2024011556055
2024-01-15,P0087,2.66,250.43,666.14,No,,Cash,TRN2024011570033
2024-01-15,P0088,4.84,10.0,48.4,No,,UPI,TRN2024011519786
2024-01-15,P0089,0.1,190.49,19.05,No,,Card,TRN2024011524726
2024-01-15,P0090,1.39,256.29,356.24,No,,Cash,TRN2024011558808
2024-01-15,P0091,2.69,241.92,650.76,Yes,Discount,UPI,TRN2024011598462
2024-01-15,P0092,0.23,289.91,66.68,No,,Cash,TRN2024011537977
2024-01-15,P0093,1.97,146.71,289.02,No,,Card,TRN2024011530098
2024-01-15,P0094,3.48,146.44,509.61,No,,Cash,TRN2024011510961
2024-01-15,P0095,5.63,248.06,1396.58,Yes,Clearance,Cash,TRN2024011566281
2024-01-15,P0096,6.27,144.54,906.27,No,,Card,TRN2024011582096
2024-01-15,P0097,1.7,140.96,239.63,No,,UPI,TRN2024011558155
2024-01-15,P0098,1.78,235.56,419.3,No,,UPI,TRN2024011547405
2024-01-15,P0099,1.8,241.85,435.33,No,,UPI,TRN2024011534971
2024-01-15,P0100,2.71,159.2,431.43,No,,Card,TRN2024011565087
2024-01-16,P0001,5.65,330.57,1867.72,No,,Cash,TRN2024011635289
2024-01-16,P0002,7.3,170.48,1244.5,Yes,Clearance,UPI,TRN2024011695375
2024-01-16,P0003,3.69,77.79,287.05,No,,Card,TRN2024011680839
2024-01-16,P0004,4.16,19.71,81.99,No,,Cash,TRN2024011611091
2024-01-16,P0006,3.17,274.54,870.29,No,,UPI,TRN2024011661368
2024-01-16,P0007,0.26,145.47,37.82,Yes,Discount,Card,TRN2024011678041
2024-01-16,P0008,4.12,91.52,377.06,Yes,Clearance,UPI,TRN2024011693319
2024-01-16,P0009,1.85,141.72,262.18,No,,Card,TRN2024011667930
2024-01-16,P0010,2.64,333.14,879.49,No,,Cash,TRN2024011666469
2024-01-16,P0011,3.97,225.17,893.92,Yes,Discount,Card,TRN2024011659313
2024-01-16,P0012,4.44,176.02,781.53,Yes,Bundle Offer,Cash,TRN2024011649067
2024-01-16,P0013,1.95,23.22,45.28,Yes,Bundle Offer,UPI,TRN2024011613264
2024-01-16,P0014,1.28,220.55,282.3,No,,Cash,TRN2024011650620
2024-01-16,P0015,4.16,176.93,736.03,No,,Cash,TRN2024011682523
2024-01-16,P0016,4.28,180.71,773.44,Yes,Discount,UPI,TRN2024011698406
2024-01-16,P0017,0.27,155.11,41.88,Yes,Clearance,UPI,TRN2024011671747
2024-01-16,P0018,5.4,75.61,408.29,No,,Cash,TRN2024011642577
2024-01-16,P0019,0.1,225.2,22.52,Yes,Discount,Card,TRN2024011670356
2024-01-16,P0020,2.57,81.85,210.35,Yes,Clearance,Card,TRN2024011674892
2024-01-16,P0021,1.92,10.0,19.2,No,,UPI,TRN2024011642241
2024-01-16,P0022,6.55,172.88,1132.36,No,,UPI,TRN2024011616290
2024-01-16,P0024,4.76,222.18,1057.58,No,,UPI,TRN2024011653272
2024-01-16,P0025,2.66,174.62,464.49,No,,Card,TRN2024011674193
2024-01-16,P0026,4.47,56.82,253.99,No,,UPI,TRN2024011625351
2024-01-16,P0027,2.55,140.49,358.25,No,,Cash,TRN2024011621855
2024-01-16,P0028,0.1,43.47,4.35,No,,UPI,TRN2024011626606
2024-01-16,P0029,2.32,201.09,466.53,No,,Cash,TRN2024011650271
2024-01-16,P0031,0.92,215.2,197.98,No,,UPI,TRN2024011643296
2024-01-16,P0032,0.4,8.58,3.43,Yes,Clearance,Card,TRN2024011693865
2024-01-16,P0034,0.1,190.47,19.05,No,,UPI,TRN2024011651112
2024-01-16,P0035,3.5,96.3,337.05,No,,UPI,TRN2024011611120
2024-01-16,P0036,2.92,127.37,371.92,No,,UPI,TRN2024011623146
2024-01-16,P0037,4.2,195.79,822.32,No,,Cash,TRN2024011620222
2024-01-16,P0038,1.29,19.02,24.54,No,,Cash,TRN2024011641693
2024-01-16,P0039,3.06,86.17,263.68,No,,UPI,TRN2024011668237
2024-01-16,P0040,3.32,135.24,449.0,No,,Card,TRN2024011653706
2024-01-16,P0043,4.04,10.0,40.4,No,,Card,TRN2024011658042
2024-01-16,P0044,4.58,236.7,1084.09,No,,Cash,TRN2024011634122
2024-01-16,P0045,3.72,153.32,570.35,No,,UPI,TRN2024011628447
2024-01-16,P0046,2.02,324.05,654.58,No,,Cash,TRN2024011618122
2024-01-16,P0048,1.64,100.39,164.64,No,,Cash,TRN2024011616349
2024-01-16,P0050,0.1,15.34,1.53,No,,UPI,TRN2024011699908
2024-01-16,P0051,2.42,260.76,631.04,Yes,Clearance,UPI,TRN2024011682809
2024-01-16,P0052,2.81,99.95,280.86,No,,Cash,TRN2024011683053
2024-01-16,P0053,2.39,156.58,374.23,No,,UPI,TRN2024011643549
2024-01-16,P0054,4.45,227.08,1010.51,No,,UPI,TRN2024011622799
2024-01-16,P0055,5.12,139.87,716.13,No,,UPI,TRN2024011692217
2024-01-16,P0056,2.67,120.02,320.45,No,,Card,TRN2024011658726
2024-01-16,P0057,2.9,166.21,482.01,No,,Cash,TRN2024011618318
2024-01-16,P0058,2.2,130.22,286.48,Yes,Clearance,Card,TRN2024011680698
2024-01-16,P0059,4.68,117.28,548.87,No,,UPI,TRN2024011622478
2024-01-16,P0061,0.59,124.25,73.31,No,,Cash,TRN2024011654078
2024-01-16,P0062,2.07,307.7,636.94,No,,Cash,TRN2024011652431
2024-01-16,P0063,5.32,10.0,53.2,No,,UPI,TRN2024011673942
2024-01-16,P0065,0.3,44.78,13.43,No,,UPI,TRN2024011672463
2024-01-16,P0066,0.1,297.91,29.79,No,,Card,TRN2024011694021
2024-01-16,P0067,2.82,215.63,608.08,No,,Card,TRN2024011638756
2024-01-16,P0069,3.66,189.52,693.64,No,,UPI,TRN2024011679575
2024-01-16,P0071,2.44,20.11,49.07,No,,Card,TRN2024011678253
2024-01-16,P0072,2.95,180.58,532.71,No,,UPI,TRN2024011664335
2024-01-16,P0073,3.61,59.71,215.55,Yes,Discount,Card,TRN2024011623763
2024-01-16,P0075,3.99,131.88,526.2,No,,UPI,TRN2024011648602
2024-01-16,P0076,4.21,122.66,516.4,No,,Card,TRN2024011630361
2024-01-16,P0077,1.54,195.04,300.36,No,,Cash,TRN2024011623808
2024-01-16,P0078,2.3,10.0,23.0,No,,Cash,TRN2024011622128
2024-01-16,P0079,5.3,141.16,748.15,No,,Card,TRN2024011635208
2024-01-16,P0080,3.97,282.2,1120.33,No,,Card,TRN2024011618984
2024-01-16,P0081,5.67,106.62,604.54,Yes,Discount,UPI,TRN2024011691761
2024-01-16,P0082,2.13,161.85,344.74,No,,Card,TRN2024011697882
2024-01-16,P0083,3.87,186.81,722.95,No,,UPI,TRN2024011658565
2024-01-16,P0084,3.88,235.98,915.6,Yes,Bundle Offer,UPI,TRN2024011642345
2024-01-16,P0085,4.79,159.97,766.26,No,,Card,TRN2024011694443
2024-01-16,P0086,3.42,155.31,531.16,No,,Cash,TRN2024011692588
2024-01-16,P0087,1.34,203.09,272.14,Yes,Bundle Offer,Card,TRN2024011652337
2024-01-16,P0088,4.21,10.0,42.1,No,,Card,TRN2024011622841
2024-01-16,P0089,3.57,178.96,638.89,Yes,Clearance,Card,TRN2024011633296
2024-01-16,P0090,4.23,256.29,1084.11,No,,Card,TRN2024011615866
2024-01-16,P0092,5.68,289.91,1646.69,No,,UPI,TRN2024011611525
2024-01-16,P0093,2.35,124.95,293.63,Yes,Discount,Card,TRN2024011684544
2024-01-16,P0094,5.32,126.2,671.38,Yes,Discount,Card,TRN2024011664081
2024-01-16,P0095,4.41,272.39,1201.24,Yes,Bundle Offer,Cash,TRN2024011642421
2024-01-16,P0096,5.8,144.54,838.33,No,,Card,TRN2024011629629
2024-01-16,P0097,3.97,117.98,468.38,Yes,Bundle Offer,UPI,TRN2024011661990
2024-01-16,P0098,2.27,235.56,534.72,No,,Cash,TRN2024011688046
2024-01-16,P0099,4.03,241.85,974.66,No,,Card,TRN2024011676758
2024-01-17,P0001,1.57,330.57,518.99,No,,Cash,TRN2024011735081
2024-01-17,P0002,3.52,159.57,561.69,Yes,Bundle Offer,UPI,TRN2024011765146
2024-01-17,P0003,2.79,77.79,217.03,No,,Card,TRN2024011734721
2024-01-17,P0004,2.39,19.71,47.11,No,,Card,TRN2024011728526
2024-01-17,P0005,3.61,418.44,1510.57,No,,UPI,TRN2024011771906
2024-01-17,P0006,0.43,274.54,118.05,No,,UPI,TRN2024011784965
2024-01-17,P0007,0.41,181.47,74.4,No,,Cash,TRN2024011776582
2024-01-17,P0008,3.29,113.84,374.53,No,,Cash,TRN2024011790596
2024-01-17,P0009,5.27,141.72,746.86,No,,Cash,TRN2024011774815
2024-01-17,P0010,2.53,333.14,842.84,No,,Card,TRN2024011786992
2024-01-17,P0011,4.33,233.92,1012.87,Yes,Bundle Offer,UPI,TRN2024011779677
2024-01-17,P0012,2.55,191.6,488.58,No,,UPI,TRN2024011793203
2024-01-17,P0013,0.3,24.62,7.39,No,,Card,TRN2024011775796
2024-01-17,P0014,3.43,220.55,756.49,No,,Card,TRN2024011761571
2024-01-17,P0015,0.29,176.93,51.31,No,,UPI,TRN2024011770966
2024-01-17,P0016,0.88,220.6,194.13,No,,Card,TRN2024011732294
2024-01-17,P0017,4.1,166.4,682.24,Yes,Discount,Card,TRN2024011761707
2024-01-17,P0018,1.28,75.61,96.78,No,,UPI,TRN2024011755860
2024-01-17,P0019,0.6,233.59,140.15,Yes,Discount,UPI,TRN2024011791354
2024-01-17,P0020,2.55,90.83,231.62,Yes,Bundle Offer,UPI,TRN2024011780496
2024-01-17,P0021,2.9,10.0,29.0,No,,Card,TRN2024011786974
2024-01-17,P0022,4.78,172.88,826.37,No,,Card,TRN2024011746069
2024-01-17,P0024,1.16,222.18,257.73,No,,UPI,TRN2024011770356
2024-01-17,P0025,7.3,174.62,1274.73,No,,UPI,TRN2024011784006
2024-01-17,P0027,4.13,140.49,580.22,No,,Cash,TRN2024011726070
2024-01-17,P0030,1.86,10.0,18.6,No,,Cash,TRN2024011788605
2024-01-17,P0031,1.49,215.2,320.65,No,,UPI,TRN2024011790386
2024-01-17,P0032,5.97,8.76,52.3,Yes,Discount,UPI,TRN2024011761871
2024-01-17,P0033,2.37,119.91,284.19,Yes,Clearance,UPI,TRN2024011799081
2024-01-17,P0034,2.69,190.47,512.36,No,,UPI,TRN2024011755601
2024-01-17,P0035,4.47,79.58,355.72,Yes,Clearance,Cash,TRN2024011798495
2024-01-17,P0036,0.49,127.37,62.41,No,,UPI,TRN2024011738709
2024-01-17,P0037,3.6,185.92,669.31,Yes,Clearance,UPI,TRN2024011728267
2024-01-17,P0039,0.1,86.17,8.62,No,,Card,TRN2024011742241
2024-01-17,P0040,2.84,123.18,349.83,Yes,Clearance,Cash,TRN2024011770004
2024-01-17,P0041,4.95,78.92,390.65,No,,UPI,TRN2024011768241
2024-01-17,P0044,2.83,236.7,669.86,No,,Cash,TRN2024011776170
2024-01-17,P0045,2.31,153.32,354.17,No,,Cash,TRN2024011729782
2024-01-17,P0046,7.2,324.05,2333.16,No,,Cash,TRN2024011785167
2024-01-17,P0047,4.26,81.03,345.19,Yes,Bundle Offer,Cash,TRN2024011728371
2024-01-17,P0048,1.07,100.39,107.42,No,,Cash,TRN2024011765211
2024-01-17,P0049,1.34,49.28,66.04,Yes,Clearance,Cash,TRN2024011745968
2024-01-17,P0050,6.31,15.34,96.8,No,,Cash,TRN2024011756015
2024-01-17,P0051,0.1,312.54,31.25,No,,Card,TRN2024011729793
2024-01-17,P0052,0.11,99.95,10.99,No,,UPI,TRN2024011793186
2024-01-17,P0056,1.82,120.02,218.44,No,,Cash,TRN2024011745971
2024-01-17,P0058,2.19,152.41,333.78,No,,UPI,TRN2024011785873
2024-01-17,P0059,0.1,117.28,11.73,No,,Cash,TRN2024011782123
2024-01-17,P0060,1.0,249.89,249.89,No,,Card,TRN2024011781285
2024-01-17,P0061,2.81,124.25,349.14,No,,Card,TRN2024011751320
2024-01-17,P0062,2.41,288.31,694.83,Yes,Bundle Offer,UPI,TRN2024011759580
2024-01-17,P0063,2.33,10.0,23.3,No,,UPI,TRN2024011769567
2024-01-17,P0064,4.0,230.77,923.08,No,,UPI,TRN2024011789606
2024-01-17,P0065,3.68,44.78,164.79,No,,UPI,TRN2024011759587
2024-01-17,P0066,3.35,297.91,998.0,No,,Card,TRN2024011731331
2024-01-17,P0067,2.16,183.5,396.36,Yes,Clearance,Cash,TRN2024011718458
2024-01-17,P0068,3.64,286.22,1041.84,No,,Cash,TRN2024011730800
2024-01-17,P0069,2.24,189.52,424.52,No,,UPI,TRN2024011764394
2024-01-17,P0070,3.76,52.43,197.14,Yes,Discount,UPI,TRN2024011747277
2024-01-17,P0071,7.84,20.11,157.66,No,,Card,TRN2024011720300
2024-01-17,P0072,6.19,180.58,1117.79,No,,UPI,TRN2024011730577
2024-01-17,P0074,3.06,43.0,131.58,No,,Cash,TRN2024011773239
2024-01-17,P0075,4.53,131.88,597.42,No,,Card,TRN2024011785682
2024-01-17,P0076,6.44,122.66,789.93,No,,Card,TRN2024011738189
2024-01-17,P0077,3.35,195.04,653.38,No,,UPI,TRN2024011781998
2024-01-17,P0078,0.52,10.0,5.2,No,,UPI,TRN2024011792895
2024-01-17,P0079,2.34,115.93,271.28,Yes,Bundle Offer,UPI,TRN2024011722946
2024-01-17,P0080,3.81,258.16,983.59,Yes,Clearance,UPI,TRN2024011788916
2024-01-17,P0081,0.3,124.45,37.34,No,,UPI,TRN2024011766048
2024-01-17,P0082,4.83,161.85,781.74,No,,Cash,TRN2024011765043
2024-01-17,P0083,4.19,186.81,782.73,No,,Card,TRN2024011747155
2024-01-17,P0085,0.1,159.97,16.0,No,,Card,TRN2024011780967
2024-01-17,P0086,1.44,155.31,223.65,No,,Cash,TRN2024011739383
2024-01-17,P0087,5.19,250.43,1299.73,No,,Cash,TRN2024011714109
2024-01-17,P0088,0.51,10.0,5.1,No,,UPI,TRN2024011758195
2024-01-17,P0089,2.5,190.49,476.23,No,,Cash,TRN2024011794015
2024-01-17,P0090,1.79,256.29,458.76,No,,Cash,TRN2024011777357
2024-01-17,P0091,4.85,300.89,1459.32,No,,UPI,TRN2024011737350
2024-01-17,P0092,3.07,289.91,890.02,No,,Cash,TRN2024011742948
2024-01-17,P0093,1.37,146.71,200.99,No,,Card,TRN2024011720589
2024-01-17,P0094,0.27,126.74,34.22,Yes,Bundle Offer,Cash,TRN2024011731735
2024-01-17,P0095,1.99,295.07,587.19,No,,UPI,TRN2024011758250
2024-01-17,P0096,1.19,144.54,172.0,No,,UPI,TRN2024011716809
2024-01-17,P0097,0.45,140.96,63.43,No,,Cash,TRN2024011713543
2024-01-17,P0098,3.25,194.86,633.3,Yes,Discount,Cash,TRN2024011792830
2024-01-17,P0099,2.76,207.81,573.56,Yes,Bundle Offer,Cash,TRN2024011788731
2024-01-17,P0100,1.45,159.2,230.84,No,,Card,TRN2024011721266
2024-01-18,P0001,4.63,307.15,1422.1,Yes,Discount,Cash,TRN2024011881946
2024-01-18,P0004,6.66,19.71,131.27,No,,Cash,TRN2024011888905
2024-01-18,P0005,1.78,418.44,744.82,No,,UPI,TRN2024011833006
2024-01-18,P0006,3.98,229.22,912.3,Yes,Discount,UPI,TRN2024011817070
2024-01-18,P0007,3.41,181.47,618.81,No,,Cash,TRN2024011835696
2024-01-18,P0009,3.19,141.72,452.09,No,,Cash,TRN2024011817579
2024-01-18,P0010,0.51,294.65,150.27,Yes,Discount,Card,TRN2024011810150
