sale_date,product_id,units_sold,price_per_unit_at_sale,total_sale_value,promotion_flag,promotion_type,payment_method,transaction_id
2025-05-20,P0008,2,1277.41,2554.82,0,None,UPI,52C699C2
2025-05-20,P0009,1,858.34,858.34,1,Clearance Sale,Cash,AE2A106E
2025-05-20,P0012,1,444.71,444.71,0,None,Cash,C4F739FF
2025-05-20,P0013,3,245.07,735.21,0,None,Credit Card,415F50C4
2025-05-20,P0014,1,524.66,524.66,0,None,Debit Card,F71D47BC
2025-05-20,P0015,2,367.9,735.81,1,Buy1Get1,Cash,0142EB4E
2025-05-20,P0016,1,782.6,782.6,1,Clearance Sale,Credit Card,568C8B94
2025-05-20,P0018,1,402.22,402.22,1,Buy1Get1,Credit Card,4CA37105
2025-05-20,P0020,1,150.73,150.73,0,None,Debit Card,F3FD8F7B
2025-05-20,P0021,2,1262.57,2525.14,0,None,UPI,55AB36DB
2025-05-20,P0025,1,545.38,545.38,1,Festival Offer,Credit Card,E2D1AF42
2025-05-20,P0027,2,930.08,1860.16,0,None,Cash,02783484
2025-05-20,P0029,2,629.76,1259.52,1,Festival Offer,Cash,9ED25168
2025-05-20,P0032,1,866.29,866.29,0,None,Credit Card,BDD59BD4
2025-05-20,P0035,1,1434.51,1434.51,0,None,Debit Card,28080908
2025-05-20,P0037,1,263.4,263.4,0,None,Credit Card,007F548A
2025-05-20,P0038,2,358.53,717.06,0,None,Cash,AC66FC16
2025-05-20,P0039,3,562.27,1686.81,0,None,Credit Card,2C4B02F1
2025-05-20,P0040,1,426.28,426.28,1,Buy1Get1,Debit Card,4161338E
2025-05-20,P0041,2,185.85,371.7,1,Buy1Get1,UPI,6F8075B5
2025-05-20,P0042,1,325.9,325.9,0,None,Debit Card,F590D071
2025-05-20,P0046,1,732.96,732.96,0,None,UPI,831444A6
2025-05-20,P0047,2,150.74,301.48,0,None,Credit Card,A2DA4510
2025-05-20,P0048,2,996.04,1992.08,0,None,Debit Card,08508DF8
2025-05-20,P0049,4,396.94,1587.74,1,Buy1Get1,Credit Card,C060D856
2025-05-20,P0052,1,538.31,538.31,1,Buy1Get1,Credit Card,CC780067
2025-05-20,P0054,1,852.12,852.12,0,None,UPI,56C56E60
2025-05-20,P0055,1,1413.64,1413.64,0,None,Credit Card,5A5DB500
2025-05-20,P0056,1,140.16,140.16,0,None,Cash,438C7A2B
2025-05-20,P0057,2,1091.86,2183.73,1,Festival Offer,UPI,A1517975
2025-05-20,P0060,2,101.85,203.7,1,Buy1Get1,Credit Card,78D116E8
2025-05-20,P0061,1,683.29,683.29,0,None,UPI,4A5BF3CA
2025-05-20,P0062,1,1108.23,1108.23,0,None,Cash,BCABDA6E
2025-05-20,P0063,1,1136.23,1136.23,1,Clearance Sale,Debit Card,E9AD03A4
2025-05-20,P0065,1,384.14,384.14,1,Buy1Get1,Debit Card,D5713B5D
2025-05-20,P0066,2,570.17,1140.34,0,None,Credit Card,A4EE2139
2025-05-20,P0068,2,411.79,823.58,0,None,UPI,99C6CBAC
2025-05-20,P0070,1,649.39,649.39,0,None,Cash,17C5BA13
2025-05-20,P0076,1,324.35,324.35,1,Clearance Sale,Cash,4AD5AB4C
2025-05-20,P0079,2,1037.57,2075.14,0,None,UPI,3F6CA116
2025-05-20,P0080,1,674.58,674.58,0,None,Cash,FDC26DE0
2025-05-20,P0081,2,131.39,262.78,0,None,Cash,1086B50E
2025-05-20,P0082,1,337.07,337.07,0,None,Credit Card,5EE76D9B
2025-05-20,P0083,1,481.18,481.18,0,None,UPI,F86FCC95
2025-05-20,P0084,1,1384.29,1384.29,0,None,Credit Card,4BAC7F18
2025-05-20,P0087,1,653.01,653.01,0,None,Cash,976E609F
2025-05-20,P0088,1,460.55,460.55,0,None,Credit Card,6C203972
2025-05-20,P0089,3,119.99,359.97,0,None,Debit Card,1E2E017D
2025-05-20,P0090,6,1019.74,6118.46,1,Festival Offer,UPI,219C6A11
2025-05-20,P0091,1,544.45,544.45,0,None,Cash,5A5D1BEE
2025-05-20,P0095,1,343.14,343.14,0,None,Cash,9921C9CF
2025-05-20,P0096,1,412.3,412.3,0,None,UPI,058B55F9
2025-05-20,P0097,3,219.52,658.56,0,None,UPI,DEE0DB55
2025-05-20,P0099,1,568.97,568.97,0,None,Cash,3C7A86BA
2025-05-20,P0100,2,1235.8,2471.6,0,None,Cash,FB47C639
2025-05-20,P0103,1,1131.56,1131.56,1,Clearance Sale,Cash,4204F75D
2025-05-20,P0106,2,685.39,1370.78,1,Clearance Sale,Credit Card,E347A577
2025-05-20,P0111,1,533.87,533.87,0,None,UPI,EFD569FE
2025-05-20,P0112,1,280.14,280.14,1,Festival Offer,Cash,9EFAEAD0
2025-05-20,P0115,2,661.12,1322.24,0,None,Cash,695CF963
2025-05-20,P0116,1,1268.61,1268.61,0,None,Debit Card,5ACB6587
2025-05-20,P0117,2,419.38,838.76,0,None,Debit Card,BBA39A2F
2025-05-20,P0118,3,760.28,2280.84,0,None,Cash,926951F9
2025-05-20,P0119,1,365.06,365.06,0,None,Debit Card,E403F2D2
2025-05-20,P0120,2,1119.82,2239.64,0,None,Debit Card,43965E63
2025-05-20,P0121,4,371.82,1487.3,1,Festival Offer,Debit Card,351BCD74
2025-05-20,P0123,2,1285.32,2570.64,0,None,UPI,66F06507
2025-05-20,P0125,1,395.34,395.34,0,None,Cash,D7989229
2025-05-20,P0127,3,201.09,603.27,0,None,UPI,A51B8BBB
2025-05-20,P0130,2,538.78,1077.57,1,Festival Offer,Debit Card,6D84A8FE
2025-05-20,P0133,1,433.44,433.44,0,None,Debit Card,9E103624
2025-05-20,P0134,3,593.83,1781.49,0,None,Debit Card,C0482EDA
2025-05-20,P0135,1,829.22,829.22,0,None,UPI,9EDB6FD9
2025-05-20,P0136,1,619.5,619.5,0,None,Cash,D42C33B5
2025-05-20,P0137,1,315.74,315.74,0,None,UPI,DA7A96CF
2025-05-20,P0139,2,781.48,1562.96,1,Clearance Sale,UPI,E52124BB
2025-05-20,P0140,4,501.14,2004.54,1,Buy1Get1,Cash,264693B8
2025-05-20,P0141,1,547.81,547.81,0,None,Debit Card,1D82D2B6
2025-05-20,P0142,1,1483.36,1483.36,0,None,Cash,EAC96CCB
2025-05-20,P0144,2,427.05,854.1,0,None,UPI,7D24F32A
2025-05-20,P0145,1,412.37,412.37,0,None,Cash,065334B5
2025-05-20,P0146,1,256.77,256.77,1,Clearance Sale,UPI,41F53666
2025-05-20,P0148,3,98.77,296.3,1,Clearance Sale,Cash,AC09B815
2025-05-20,P0149,5,974.54,4872.72,1,Clearance Sale,Debit Card,91AE5AEC
2025-05-20,P0152,1,775.2,775.2,0,None,Credit Card,85EC3CD2
2025-05-20,P0153,1,354.3,354.3,1,Buy1Get1,Debit Card,F6E4B297
2025-05-20,P0154,1,293.95,293.95,0,None,Credit Card,CB20CAA8
2025-05-20,P0155,2,904.76,1809.52,0,None,Credit Card,CED32B28
2025-05-20,P0157,1,1022.49,1022.49,0,None,Cash,5CED60A4
2025-05-20,P0158,1,1270.41,1270.41,0,None,Credit Card,5759152D
2025-05-20,P0160,3,431.11,1293.34,1,Clearance Sale,Cash,25725626
2025-05-20,P0163,2,1289.61,2579.22,0,None,Cash,1560BB68
2025-05-20,P0164,2,292.08,584.16,0,None,Credit Card,4E40AF27
2025-05-20,P0165,2,517.45,1034.9,0,None,Cash,177FCB9C
2025-05-20,P0166,1,634.28,634.28,0,None,Credit Card,62AE593C
2025-05-20,P0168,2,1229.91,2459.82,0,None,UPI,4F2DCFC1
2025-05-20,P0169,1,210.25,210.25,0,None,Debit Card,3520C43B
2025-05-20,P0171,1,501.53,501.53,1,Festival Offer,UPI,1B30C151
2025-05-20,P0176,1,1003.97,1003.97,0,None,Credit Card,29E64698
2025-05-20,P0177,1,1091.91,1091.91,0,None,Debit Card,3B2886DC
2025-05-20,P0178,5,699.78,3498.88,1,Festival Offer,Cash,79C33277
2025-05-20,P0179,1,266.47,266.47,0,None,Cash,2F10BBC8
2025-05-20,P0180,2,275.35,550.7,0,None,Debit Card,84951694
2025-05-20,P0183,1,378.0,378.0,0,None,Debit Card,D1719DD6
2025-05-20,P0184,2,332.25,664.5,0,None,Credit Card,540396C1
2025-05-20,P0185,2,607.03,1214.06,0,None,Debit Card,7DD57143
2025-05-20,P0186,4,733.35,2933.4,0,None,UPI,34B8CED0
2025-05-20,P0187,2,1021.84,2043.68,0,None,Debit Card,BD074A72
2025-05-20,P0188,3,251.33,753.98,1,Buy1Get1,Credit Card,21F6CA07
2025-05-20,P0190,3,143.86,431.57,1,Clearance Sale,Debit Card,82A37B8F
2025-05-20,P0191,3,1010.07,3030.21,0,None,Cash,B831B871
2025-05-20,P0193,2,470.68,941.36,0,None,Cash,E66ED622
2025-05-20,P0194,1,759.81,759.81,1,Buy1Get1,Debit Card,E758EC34
2025-05-20,P0195,1,354.21,354.21,0,None,Debit Card,0F5FE2D1
2025-05-20,P0197,1,496.35,496.35,0,None,Debit Card,59224F64
2025-05-20,P0199,2,339.48,678.96,0,None,Debit Card,6FCEA716
2025-05-21,P0001,2,919.21,1838.42,1,Festival Offer,Credit Card,50BBBC06
2025-05-21,P0003,1,744.61,744.61,0,None,UPI,2EF7039E
2025-05-21,P0005,1,879.13,879.13,0,None,Credit Card,76AE7586
2025-05-21,P0006,1,160.48,160.48,0,None,UPI,9E5857A8
2025-05-21,P0009,2,1072.92,2145.84,0,None,Credit Card,062C6582
2025-05-21,P0010,1,941.76,941.76,0,None,Credit Card,2322D3B4
2025-05-21,P0011,3,891.38,2674.13,1,Clearance Sale,Cash,BCD13255
2025-05-21,P0012,4,355.77,1423.07,1,Festival Offer,UPI,F968C032
2025-05-21,P0014,2,419.73,839.46,1,Festival Offer,Cash,7D9E8CBA
2025-05-21,P0015,2,459.88,919.76,0,None,UPI,E9BFA257
2025-05-21,P0019,1,777.98,777.98,1,Festival Offer,Debit Card,355ED725
2025-05-21,P0020,3,150.73,452.19,0,None,Cash,727A779A
2025-05-21,P0023,3,708.74,2126.22,0,None,Debit Card,D508498E
2025-05-21,P0024,3,85.47,256.42,1,Festival Offer,Credit Card,901607D8
2025-05-21,P0026,2,461.47,922.94,0,None,Cash,07FDDD12
2025-05-21,P0027,1,930.08,930.08,0,None,UPI,658B6BCE
2025-05-21,P0028,1,535.9,535.9,0,None,Credit Card,3B4A1D53
2025-05-21,P0029,2,629.76,1259.52,1,Buy1Get1,Cash,0A0681CC
2025-05-21,P0030,1,657.15,657.15,0,None,Debit Card,B1CBA27D
2025-05-21,P0031,3,116.87,350.61,0,None,UPI,F10C819F
2025-05-21,P0032,2,693.03,1386.06,1,Buy1Get1,Cash,4685375B
2025-05-21,P0033,1,783.12,783.12,0,None,Cash,3AA3F79A
2025-05-21,P0036,1,502.59,502.59,0,None,Debit Card,DD5E868E
2025-05-21,P0037,1,263.4,263.4,0,None,Cash,ABB34118
2025-05-21,P0039,1,562.27,562.27,0,None,Debit Card,1D6E56E2
2025-05-21,P0041,1,232.31,232.31,0,None,Credit Card,1FB685E3
2025-05-21,P0042,1,325.9,325.9,0,None,Credit Card,6E87FF92
2025-05-21,P0043,1,1059.57,1059.57,0,None,Cash,CF5DCE5D
2025-05-21,P0044,3,572.62,1717.85,1,Festival Offer,Credit Card,6EECC1A4
2025-05-21,P0046,2,732.96,1465.92,0,None,Debit Card,20993FC3
2025-05-21,P0047,2,120.59,241.18,1,Clearance Sale,Credit Card,6EDC2BD6
2025-05-21,P0049,1,496.17,496.17,0,None,Cash,41974BBE
2025-05-21,P0050,2,286.26,572.51,1,Clearance Sale,Cash,8AE7F269
2025-05-21,P0051,1,646.98,646.98,0,None,Debit Card,8E56037F
2025-05-21,P0052,3,672.89,2018.67,0,None,Debit Card,94BDA96E
2025-05-21,P0055,1,1413.64,1413.64,0,None,UPI,F3766101
2025-05-21,P0057,1,1091.86,1091.86,1,Buy1Get1,UPI,1C18C44B
2025-05-21,P0058,1,536.72,536.72,0,None,Cash,A63013F9
2025-05-21,P0059,2,638.46,1276.93,1,Clearance Sale,Cash,6030080E
2025-05-21,P0060,4,101.85,407.39,1,Festival Offer,UPI,54B71F89
2025-05-21,P0061,1,546.63,546.63,1,Festival Offer,UPI,B7F0D989
2025-05-21,P0063,3,1420.29,4260.87,0,None,Debit Card,7E405CC0
2025-05-21,P0064,1,225.29,225.29,0,None,Debit Card,81FF2C21
2025-05-21,P0066,2,456.14,912.27,1,Clearance Sale,Debit Card,74C28965
2025-05-21,P0067,3,215.12,645.36,1,Clearance Sale,UPI,96AC787F
2025-05-21,P0071,2,636.82,1273.63,1,Clearance Sale,Credit Card,D3E9BA4A
2025-05-21,P0072,2,468.81,937.62,1,Buy1Get1,Credit Card,9617E6CA
2025-05-21,P0074,1,1097.35,1097.35,0,None,UPI,34227C4B
2025-05-21,P0076,1,324.35,324.35,1,Festival Offer,Credit Card,3CDD2A2D
2025-05-21,P0077,1,284.2,284.2,0,None,Debit Card,6B0FCE9D
2025-05-21,P0078,2,388.17,776.34,1,Festival Offer,UPI,6C0E3429
2025-05-21,P0079,1,1037.57,1037.57,0,None,Cash,FA0B85CD
2025-05-21,P0081,1,131.39,131.39,0,None,UPI,C5130DF6
2025-05-21,P0085,1,452.56,452.56,0,None,Debit Card,3EBADF06
2025-05-21,P0086,2,1376.4,2752.8,0,None,Credit Card,40B836D0
2025-05-21,P0087,1,653.01,653.01,0,None,UPI,0B9682F3
2025-05-21,P0088,1,460.55,460.55,0,None,Credit Card,EDF5973B
2025-05-21,P0089,2,119.99,239.98,0,None,Credit Card,516A8728
2025-05-21,P0090,1,1274.68,1274.68,0,None,UPI,91BB1B95
2025-05-21,P0091,1,544.45,544.45,0,None,Credit Card,2208C7E0
2025-05-21,P0092,1,542.21,542.21,1,Festival Offer,UPI,036657A1
2025-05-21,P0093,1,811.74,811.74,0,None,Debit Card,9210AA26
2025-05-21,P0095,2,343.14,686.28,0,None,UPI,DA655E77
2025-05-21,P0096,2,412.3,824.6,0,None,Cash,2DE9A448
2025-05-21,P0098,6,277.35,1664.11,1,Festival Offer,Debit Card,7C31C379
2025-05-21,P0099,1,568.97,568.97,0,None,Credit Card,80C3716C
2025-05-21,P0100,2,1235.8,2471.6,0,None,Credit Card,D23D5E2D
2025-05-21,P0103,1,1414.45,1414.45,0,None,Cash,9E6B39C7
2025-05-21,P0106,1,856.74,856.74,0,None,Cash,D89521D1
2025-05-21,P0107,1,1068.49,1068.49,1,Clearance Sale,Debit Card,12633AA9
2025-05-21,P0108,1,1052.83,1052.83,0,None,Cash,CBABFA1D
2025-05-21,P0109,1,602.17,602.17,0,None,Cash,D7FCFE00
2025-05-21,P0110,1,1464.57,1464.57,0,None,Credit Card,1B4DD7C3
2025-05-21,P0111,3,427.1,1281.29,1,Buy1Get1,UPI,704DA15E
2025-05-21,P0112,2,280.14,560.27,1,Festival Offer,Cash,90EE1623
2025-05-21,P0114,2,382.63,765.26,1,Buy1Get1,Debit Card,74A9F570
2025-05-21,P0116,2,1268.61,2537.22,0,None,Credit Card,41E4D296
2025-05-21,P0117,2,419.38,838.76,0,None,Cash,9FFCD458
2025-05-21,P0118,3,608.22,1824.67,1,Festival Offer,Credit Card,0F7D215D
2025-05-21,P0119,1,365.06,365.06,0,None,Cash,8B506394
2025-05-21,P0120,2,1119.82,2239.64,0,None,Debit Card,3AA58D08
2025-05-21,P0121,1,464.78,464.78,0,None,Cash,602C2E2B
2025-05-21,P0123,1,1285.32,1285.32,0,None,Cash,87E8D3E5
2025-05-21,P0124,2,197.18,394.36,0,None,UPI,645B062E
2025-05-21,P0125,1,316.27,316.27,1,Buy1Get1,Credit Card,6F27F05D
2025-05-21,P0126,2,1094.08,2188.16,0,None,Cash,2D357F05
2025-05-21,P0127,1,201.09,201.09,0,None,Debit Card,AC16FF20
2025-05-21,P0128,2,213.72,427.44,0,None,Debit Card,6CE8D49D
2025-05-21,P0129,2,265.88,531.76,0,None,Cash,A42BAFE4
2025-05-21,P0130,2,538.78,1077.57,1,Clearance Sale,Debit Card,D4015D19
2025-05-21,P0131,2,349.16,698.32,0,None,UPI,33C46EC5
2025-05-21,P0132,1,351.38,351.38,0,None,Credit Card,0EBF6C96
2025-05-21,P0134,1,593.83,593.83,0,None,Cash,EE2749DD
2025-05-21,P0135,3,829.22,2487.66,0,None,Credit Card,56E93D5F
2025-05-21,P0136,4,495.6,1982.4,1,Buy1Get1,Debit Card,3314EE02
2025-05-21,P0137,1,315.74,315.74,0,None,Credit Card,DCEF39FC
2025-05-21,P0139,1,976.85,976.85,0,None,UPI,18365346
2025-05-21,P0140,1,626.42,626.42,0,None,UPI,C96A1CB8
2025-05-21,P0141,2,547.81,1095.62,0,None,UPI,E1F68589
2025-05-21,P0142,4,1483.36,5933.44,0,None,Credit Card,F08AC322
2025-05-21,P0143,1,650.85,650.85,0,None,Debit Card,B9CE85E1
2025-05-21,P0145,2,329.9,659.79,1,Buy1Get1,Credit Card,AC71D66C
2025-05-21,P0147,1,1110.81,1110.81,0,None,Debit Card,CC73DC0A
2025-05-21,P0148,4,98.77,395.07,1,Buy1Get1,Debit Card,DB343091
2025-05-21,P0150,2,195.66,391.33,1,Clearance Sale,UPI,9E0F0A61
2025-05-21,P0151,2,1282.3,2564.6,0,None,UPI,0484A6FC
2025-05-21,P0152,2,775.2,1550.4,0,None,Debit Card,4326F17E
2025-05-21,P0153,1,442.87,442.87,0,None,Debit Card,0FC718E0
2025-05-21,P0154,2,293.95,587.9,0,None,Credit Card,F1F9A5C2
2025-05-21,P0155,3,723.81,2171.42,1,Buy1Get1,Debit Card,213008D8
2025-05-21,P0156,1,202.7,202.7,0,None,Credit Card,0F623940
2025-05-21,P0157,1,1022.49,1022.49,0,None,Debit Card,BD494017
2025-05-21,P0158,1,1270.41,1270.41,0,None,Debit Card,013580AF
2025-05-21,P0159,5,220.34,1101.72,1,Buy1Get1,Cash,2F3F8F8B
2025-05-21,P0162,1,627.92,627.92,0,None,Debit Card,2ACAA68A
2025-05-21,P0163,2,1289.61,2579.22,0,None,UPI,AFA6B20A
2025-05-21,P0164,1,292.08,292.08,0,None,Credit Card,4DDA7B02
2025-05-21,P0165,2,517.45,1034.9,0,None,Debit Card,0EA4B919
2025-05-21,P0166,4,507.42,2029.7,1,Buy1Get1,Cash,1EE14C30
2025-05-21,P0167,3,680.86,2042.58,0,None,Cash,F9997D61
2025-05-21,P0169,1,210.25,210.25,0,None,Credit Card,021A70D9
2025-05-21,P0172,6,261.49,1568.93,1,Festival Offer,Debit Card,77AE0DA0
2025-05-21,P0173,2,149.03,298.06,0,None,Credit Card,BCB26E49
2025-05-21,P0174,3,678.07,2034.21,0,None,UPI,1171AED8
2025-05-21,P0175,1,197.89,197.89,0,None,Debit Card,CA8928ED
2025-05-21,P0176,2,1003.97,2007.94,0,None,UPI,00A9F6A8
2025-05-21,P0177,2,1091.91,2183.82,0,None,Cash,3A32488D
2025-05-21,P0178,1,874.72,874.72,0,None,UPI,AD2B21C8
2025-05-21,P0182,1,479.65,479.65,0,None,UPI,BD95E6F9
2025-05-21,P0184,1,332.25,332.25,0,None,Cash,CCDAF354
2025-05-21,P0185,1,607.03,607.03,0,None,Credit Card,32508D47
2025-05-21,P0186,1,733.35,733.35,0,None,UPI,C03BBFB4
2025-05-21,P0187,2,1021.84,2043.68,0,None,Debit Card,5EBE4BEB
2025-05-21,P0189,1,243.78,243.78,1,Buy1Get1,Debit Card,0F0DC9F8
2025-05-21,P0190,1,179.82,179.82,0,None,Cash,6AEDD13C
2025-05-21,P0191,1,1010.07,1010.07,0,None,UPI,6455EAF7
2025-05-21,P0194,1,949.76,949.76,0,None,Debit Card,A62A672C
2025-05-21,P0195,1,354.21,354.21,0,None,UPI,E6008E2D
2025-05-21,P0196,1,234.27,234.27,0,None,Cash,6F80AF1E
2025-05-21,P0197,1,496.35,496.35,0,None,Cash,F111E12D
2025-05-21,P0198,2,676.87,1353.74,0,None,Debit Card,96EAE26A
2025-05-22,P0001,3,919.21,2757.62,1,Festival Offer,UPI,C15B8D4B
2025-05-22,P0002,1,230.2,230.2,0,None,Credit Card,DFD0EDF0
2025-05-22,P0003,1,744.61,744.61,0,None,Credit Card,31CA00D4
2025-05-22,P0004,1,632.76,632.76,1,Festival Offer,Cash,B03896CA
2025-05-22,P0005,1,879.13,879.13,0,None,Cash,A0101379
2025-05-22,P0007,1,1079.01,1079.01,0,None,Credit Card,20F85D68
2025-05-22,P0008,1,1277.41,1277.41,0,None,UPI,A9531537
2025-05-22,P0009,3,1072.92,3218.76,0,None,Cash,974836C5
2025-05-22,P0010,2,941.76,1883.52,0,None,Credit Card,D3F6A6DF
2025-05-22,P0012,1,444.71,444.71,0,None,Credit Card,435DC614
2025-05-22,P0013,1,196.06,196.06,1,Buy1Get1,Debit Card,A28262E1
2025-05-22,P0015,2,459.88,919.76,0,None,Credit Card,2520B72A
2025-05-22,P0016,2,978.25,1956.5,0,None,UPI,C77FB9EA
2025-05-22,P0017,2,392.62,785.24,0,None,Credit Card,803622EE
2025-05-22,P0018,1,502.78,502.78,0,None,Cash,93FDD2D8
2025-05-22,P0019,1,972.48,972.48,0,None,Debit Card,1A80A258
2025-05-22,P0020,1,120.58,120.58,1,Festival Offer,UPI,04E82718
2025-05-22,P0022,2,349.84,699.68,1,Festival Offer,Cash,C908DE99
2025-05-22,P0024,1,106.84,106.84,0,None,Debit Card,23A26038
2025-05-22,P0025,1,681.72,681.72,0,None,Cash,78A36858
2025-05-22,P0026,1,461.47,461.47,0,None,Credit Card,03BD25A6
2025-05-22,P0028,1,535.9,535.9,0,None,Debit Card,32F22BC4
2025-05-22,P0029,2,629.76,1259.52,1,Buy1Get1,Credit Card,93998FE5
2025-05-22,P0031,1,116.87,116.87,0,None,Debit Card,2F6958BF
2025-05-22,P0032,1,866.29,866.29,0,None,UPI,0774F7B9
2025-05-22,P0033,1,783.12,783.12,0,None,Credit Card,A8CACE15
2025-05-22,P0034,1,1451.05,1451.05,0,None,Cash,1D8DB71C
2025-05-22,P0036,1,502.59,502.59,0,None,Credit Card,4D7A2FFE
2025-05-22,P0037,1,210.72,210.72,1,Buy1Get1,Cash,1420D6CF
2025-05-22,P0038,1,358.53,358.53,0,None,Credit Card,F0D40EB9
2025-05-22,P0039,1,562.27,562.27,0,None,Debit Card,EF5798C7
2025-05-22,P0041,1,232.31,232.31,0,None,UPI,25524150
2025-05-22,P0042,2,325.9,651.8,0,None,Debit Card,F1347A6F
2025-05-22,P0043,2,1059.57,2119.14,0,None,Credit Card,BD26330B
2025-05-22,P0044,4,715.77,2863.08,0,None,Cash,2FF16A38
2025-05-22,P0045,1,484.15,484.15,0,None,Credit Card,26D8A782
2025-05-22,P0046,1,732.96,732.96,0,None,Debit Card,A12D289E
2025-05-22,P0048,1,996.04,996.04,0,None,Debit Card,43A824E0
2025-05-22,P0049,2,496.17,992.34,0,None,Credit Card,3E118D50
2025-05-22,P0050,1,357.82,357.82,0,None,Cash,DAED61B5
2025-05-22,P0052,3,672.89,2018.67,0,None,UPI,3021DC2F
2025-05-22,P0053,1,1339.52,1339.52,0,None,Debit Card,9AEE9F6E
2025-05-22,P0054,5,681.7,3408.48,1,Festival Offer,Cash,4D79BEC7
2025-05-22,P0056,1,140.16,140.16,0,None,Debit Card,1540E91B
2025-05-22,P0057,1,1364.83,1364.83,0,None,Credit Card,2AEDCD61
2025-05-22,P0058,2,429.38,858.75,1,Festival Offer,Cash,17AE1C3B
2025-05-22,P0059,2,798.08,1596.16,0,None,Debit Card,AEA22650
2025-05-22,P0060,2,127.31,254.62,0,None,Credit Card,7CD5A488
2025-05-22,P0064,1,180.23,180.23,1,Festival Offer,UPI,915334BB
2025-05-22,P0068,1,411.79,411.79,0,None,Credit Card,2ADFE28C
2025-05-22,P0070,1,649.39,649.39,0,None,Debit Card,0F2FFFC0
2025-05-22,P0071,2,796.02,1592.04,0,None,Cash,A26ABD68
2025-05-22,P0074,3,1097.35,3292.05,0,None,Debit Card,A630A91E
2025-05-22,P0076,1,405.44,405.44,0,None,Credit Card,20ACBF8F
2025-05-22,P0077,2,284.2,568.4,0,None,Debit Card,95E5F4ED
2025-05-22,P0078,2,485.21,970.42,0,None,UPI,784FEE32
2025-05-22,P0079,1,1037.57,1037.57,0,None,Debit Card,37943325
2025-05-22,P0081,1,131.39,131.39,0,None,Cash,373008CE
2025-05-22,P0082,1,337.07,337.07,0,None,UPI,FB91D25C
2025-05-22,P0083,1,481.18,481.18,0,None,UPI,D0C57770
2025-05-22,P0084,1,1384.29,1384.29,0,None,Debit Card,D1B448F2
2025-05-22,P0085,2,452.56,905.12,0,None,Credit Card,D26119E3
2025-05-22,P0088,1,460.55,460.55,0,None,UPI,9B975D50
2025-05-22,P0089,3,95.99,287.98,1,Clearance Sale,Debit Card,843FFEA4
2025-05-22,P0091,3,544.45,1633.35,0,None,Cash,20B78327
2025-05-22,P0092,1,542.21,542.21,1,Buy1Get1,Credit Card,B6A81E1A
2025-05-22,P0093,1,811.74,811.74,0,None,Cash,9B1B9860
2025-05-22,P0094,2,474.22,948.43,1,Clearance Sale,Credit Card,A65D2446
2025-05-22,P0096,3,329.84,989.52,1,Festival Offer,Credit Card,F4B9B940
2025-05-22,P0097,4,175.62,702.46,1,Buy1Get1,Credit Card,8A61DE87
2025-05-22,P0098,1,346.69,346.69,0,None,Cash,9A822C1D
2025-05-22,P0099,3,455.18,1365.53,1,Festival Offer,Credit Card,20524C62
2025-05-22,P0100,2,988.64,1977.28,1,Buy1Get1,Cash,E3285DF0
2025-05-22,P0101,3,334.91,1004.73,0,None,Credit Card,64198436
2025-05-22,P0102,4,124.89,499.55,1,Clearance Sale,Credit Card,AE58A6A8
2025-05-22,P0104,3,304.92,914.76,1,Buy1Get1,UPI,D30B5CA8
2025-05-22,P0105,4,213.84,855.36,1,Buy1Get1,Credit Card,ABA63E61
2025-05-22,P0108,3,842.26,2526.79,1,Clearance Sale,Cash,1254E3B8
2025-05-22,P0109,1,602.17,602.17,0,None,Debit Card,A0E31D29
2025-05-22,P0112,1,350.17,350.17,0,None,Cash,8D85E8CA
2025-05-22,P0113,2,518.09,1036.18,0,None,Cash,13FC84E5
2025-05-22,P0115,2,661.12,1322.24,0,None,Credit Card,46720152
2025-05-22,P0117,3,335.5,1006.51,1,Festival Offer,Debit Card,FBFD20DD
2025-05-22,P0118,1,608.22,608.22,1,Buy1Get1,Debit Card,B200802A
2025-05-22,P0120,1,1119.82,1119.82,0,None,Credit Card,04BC3183
2025-05-22,P0122,2,381.87,763.74,0,None,Cash,4F2EF497
2025-05-22,P0124,1,197.18,197.18,0,None,Credit Card,27E90DBF
2025-05-22,P0125,2,395.34,790.68,0,None,UPI,F40B1EDF
2025-05-22,P0126,1,1094.08,1094.08,0,None,Cash,1B8E69A4
2025-05-22,P0128,3,213.72,641.16,0,None,UPI,75CBFB6F
2025-05-22,P0129,2,212.7,425.41,1,Clearance Sale,Debit Card,52AEBB12
2025-05-22,P0130,3,538.78,1616.35,1,Festival Offer,Debit Card,DED49CA9
2025-05-22,P0133,2,433.44,866.88,0,None,Credit Card,711993F3
2025-05-22,P0134,3,475.06,1425.19,1,Festival Offer,Debit Card,ACFEBA7E
2025-05-22,P0135,1,829.22,829.22,0,None,Debit Card,50FDEF54
2025-05-22,P0136,2,495.6,991.2,1,Clearance Sale,Cash,E0219073
2025-05-22,P0137,2,315.74,631.48,0,None,UPI,0D3E487A
2025-05-22,P0139,1,976.85,976.85,0,None,Cash,CEA18887
2025-05-22,P0140,3,501.14,1503.41,1,Clearance Sale,Debit Card,226D605D
2025-05-22,P0141,1,547.81,547.81,0,None,Debit Card,7B62600B
2025-05-22,P0142,2,1483.36,2966.72,0,None,Debit Card,8A00FEC1
