sale_date,product_id,units_sold,price_per_unit_at_sale,total_sale_value,promotion_flag,promotion_type,payment_method,transaction_id
2025-05-23,T0062,1,765.74,765.74,1,Buy1Get1,UPI,C8DF8558
2025-05-23,T0063,2,695.68,1391.36,1,Festival Offer,Credit Card,706B0127
2025-05-23,T0066,3,171.23,513.69,1,Festival Offer,Credit Card,F9C36C21
2025-05-23,T0067,1,336.87,336.87,1,Festival Offer,Credit Card,28A239AF
2025-05-23,T0068,1,444.14,444.14,0,,UPI,C0229F73
2025-05-23,T0069,1,893.67,893.67,0,,Debit Card,43A0D167
2025-05-23,T0070,2,457.71,915.42,0,,Debit Card,BFD2C32E
2025-05-23,T0071,1,1007.41,1007.41,0,,UPI,ECDDB6B5
2025-05-23,T0072,1,1057.0,1057.0,0,,Cash,33DA24DC
2025-05-23,T0073,2,473.63,947.26,0,,UPI,8C4749E5
2025-05-23,T0074,2,810.39,1620.78,1,Buy1Get1,Cash,D526EAA0
2025-05-23,T0076,1,331.05,331.05,0,,Debit Card,7928D268
2025-05-23,T0078,1,387.09,387.09,0,,UPI,FE8FA65B
2025-05-23,T0079,2,813.33,1626.66,1,Buy1Get1,Credit Card,A550E21B
2025-05-23,T0080,2,643.94,1287.88,0,,Credit Card,23B5F971
2025-05-23,T0082,1,651.52,651.52,0,,Credit Card,2D7B1006
2025-05-23,T0083,3,977.7,2933.1,0,,UPI,909CB32F
2025-05-23,T0084,2,466.5,933.0,1,Festival Offer,Credit Card,2AC2F063
2025-05-23,T0085,1,234.78,234.78,0,,Cash,5C5C14E5
2025-05-23,T0086,3,548.0,1644.0,1,Seasonal Discount,Debit Card,E4D85DE3
2025-05-23,T0087,1,493.13,493.13,1,Festival Offer,Debit Card,6053884B
2025-05-23,T0088,1,392.36,392.36,0,,UPI,1326BF30
2025-05-23,T0089,3,356.27,1068.81,0,,UPI,C4FBFF3A
2025-05-23,T0090,2,556.37,1112.74,0,,Debit Card,82788702
2025-05-23,T0091,2,404.36,808.72,0,,Credit Card,5D768601
2025-05-23,T0093,2,770.39,1540.78,0,,Cash,88F2BD0B
2025-05-23,T0094,2,468.08,936.16,0,,Debit Card,0FE8B369
2025-05-23,T0096,2,328.29,656.58,0,,Credit Card,55E5CAE5
2025-05-23,T0097,3,434.36,1303.08,0,,Debit Card,B4553D9F
2025-05-23,T0099,3,583.3,1749.9,1,Buy1Get1,Credit Card,8D96F259
2025-05-23,T0100,1,501.44,501.44,1,Seasonal Discount,Credit Card,42A90DC7
2025-05-23,T0101,1,278.91,278.91,1,Buy1Get1,Debit Card,531D9E11
2025-05-23,T0102,1,673.22,673.22,1,Seasonal Discount,Cash,0C1DECAD
2025-05-23,T0104,2,462.94,925.88,1,Buy1Get1,UPI,2F98D589
2025-05-23,T0105,2,530.14,1060.28,1,Festival Offer,UPI,8D4B9614
2025-05-23,T0106,1,260.9,260.9,1,Seasonal Discount,Debit Card,505498F4
2025-05-23,T0107,2,431.82,863.64,1,Buy1Get1,Credit Card,3343FD88
2025-05-23,T0111,1,737.04,737.04,0,,Cash,1EB97CA0
2025-05-23,T0116,1,673.54,673.54,0,,UPI,03D56CB0
2025-05-23,T0117,2,248.19,496.38,0,,UPI,E97B5C94
2025-05-23,T0118,2,615.51,1231.02,0,,UPI,591BBD13
2025-05-23,T0119,3,321.0,963.0,0,,Debit Card,8E370A17
2025-05-23,T0120,2,887.74,1775.48,1,Seasonal Discount,Credit Card,69AE0ABD
2025-05-23,T0121,1,810.18,810.18,0,,UPI,A986D904
2025-05-23,T0124,1,366.15,366.15,0,,Debit Card,22F8C0AD
2025-05-23,T0128,1,515.42,515.42,1,Seasonal Discount,UPI,8D8D8139
2025-05-23,T0129,4,320.22,1280.88,0,,UPI,D258EF6D
2025-05-23,T0130,1,576.16,576.16,0,,Cash,907F73DC
2025-05-23,T0131,2,183.06,366.12,1,Festival Offer,Cash,136D5AD8
2025-05-23,T0132,1,577.88,577.88,1,Seasonal Discount,UPI,A5748311
2025-05-23,T0134,1,488.79,488.79,0,,UPI,1C829418
2025-05-23,T0135,3,380.54,1141.62,1,Buy1Get1,Credit Card,C3144DA1
2025-05-23,T0136,1,1170.02,1170.02,0,,Debit Card,15379507
2025-05-23,T0137,3,451.75,1355.25,0,,Debit Card,E29E6C86
2025-05-23,T0138,1,344.14,344.14,1,Buy1Get1,Credit Card,85F74FE8
2025-05-23,T0139,4,774.94,3099.76,1,Buy1Get1,Debit Card,0EFF8D0E
2025-05-23,T0141,2,364.69,729.38,1,Buy1Get1,Credit Card,EEE58134
2025-05-23,T0142,3,246.79,740.37,0,,Cash,C6CFE5A5
2025-05-23,T0144,2,178.31,356.62,1,Festival Offer,Credit Card,91677EF4
2025-05-23,T0145,1,558.19,558.19,1,Seasonal Discount,UPI,65CAF462
2025-05-23,T0147,1,1091.9,1091.9,0,,Credit Card,35B94361
2025-05-23,T0148,4,859.44,3437.76,1,Buy1Get1,Cash,17D8800E
2025-05-23,T0149,1,670.58,670.58,0,,UPI,90CD24BF
2025-05-23,T0150,1,595.2,595.2,0,,Debit Card,02E07E4E
2025-05-24,T0002,2,763.18,1526.36,0,,Cash,60C02E4B
2025-05-24,T0003,1,613.63,613.63,0,,Debit Card,3DAE3FDB
2025-05-24,T0006,4,781.5,3126.0,1,Festival Offer,Credit Card,2979A5C3
2025-05-24,T0007,2,753.05,1506.1,0,,Credit Card,CB25A2E5
2025-05-24,T0008,1,698.5,698.5,0,,Credit Card,3193F0B6
2025-05-24,T0009,3,256.81,770.43,0,,Credit Card,524DE0FF
2025-05-24,T0010,1,473.07,473.07,0,,Cash,C02D84F8
2025-05-24,T0011,3,1121.22,3363.66,0,,UPI,EC8FEA32
2025-05-24,T0012,3,304.3,912.9,1,Seasonal Discount,Debit Card,6C234A51
2025-05-24,T0013,2,316.74,633.48,1,Buy1Get1,UPI,F1208FB6
2025-05-24,T0014,1,885.54,885.54,0,,Credit Card,86D88C85
2025-05-24,T0015,3,511.27,1533.81,1,Seasonal Discount,Debit Card,292E4D95
2025-05-24,T0017,1,208.01,208.01,0,,Cash,658C9060
2025-05-24,T0018,1,675.42,675.42,1,Festival Offer,Cash,EC812DD0
2025-05-24,T0019,1,914.57,914.57,0,,Credit Card,D5573D4F
2025-05-24,T0020,2,480.77,961.54,0,,Credit Card,32693B6F
2025-05-24,T0021,3,401.21,1203.63,1,Buy1Get1,Credit Card,E841B4DE
2025-05-24,T0022,3,555.76,1667.28,0,,Credit Card,2D5C01B0
2025-05-24,T0023,1,964.69,964.69,0,,Debit Card,F7F2707C
2025-05-24,T0025,1,529.59,529.59,0,,UPI,26CC81FF
2025-05-24,T0027,1,370.69,370.69,0,,Debit Card,7AB46854
2025-05-24,T0028,1,718.76,718.76,0,,Cash,B9E1B14F
2025-05-24,T0031,1,392.61,392.61,0,,Debit Card,906BF407
2025-05-24,T0032,1,450.5,450.5,1,Festival Offer,Cash,F29F9FEE
2025-05-24,T0035,3,283.0,849.0,1,Buy1Get1,UPI,D9D2D53F
2025-05-24,T0037,1,949.35,949.35,0,,Debit Card,A1C7DE49
2025-05-24,T0038,1,297.23,297.23,0,,Debit Card,6B0CCFDB
2025-05-24,T0040,1,600.33,600.33,0,,UPI,C4EE6B16
2025-05-24,T0041,2,704.59,1409.18,0,,Debit Card,894E7022
2025-05-24,T0042,3,449.41,1348.23,1,Festival Offer,Cash,0A1A7945
2025-05-24,T0043,1,840.69,840.69,0,,Credit Card,B75E6821
2025-05-24,T0044,1,772.13,772.13,0,,Debit Card,8998B1A6
2025-05-24,T0045,1,220.83,220.83,0,,UPI,2B2997E6
2025-05-24,T0046,3,584.69,1754.07,1,Buy1Get1,UPI,5F0573E5
2025-05-24,T0048,1,752.37,752.37,0,,Cash,BC8559CC
2025-05-24,T0049,1,1121.68,1121.68,0,,Cash,349C0CB2
2025-05-24,T0050,3,649.51,1948.53,1,Seasonal Discount,Credit Card,6AD16A22
2025-05-24,T0052,1,693.51,693.51,0,,Credit Card,F2E1EB35
2025-05-24,T0053,1,628.25,628.25,1,Seasonal Discount,UPI,D43A1839
2025-05-24,T0054,3,587.9,1763.7,1,Seasonal Discount,Cash,4FE1594B
2025-05-24,T0056,1,374.4,374.4,0,,UPI,8F39A9F9
2025-05-24,T0057,1,1075.25,1075.25,0,,UPI,EFE5E1B2
2025-05-24,T0058,1,615.78,615.78,0,,Credit Card,8E706AAA
2025-05-24,T0059,2,746.98,1493.96,0,,Credit Card,0530197C
2025-05-24,T0062,3,957.18,2871.54,0,,UPI,8C2E753B
2025-05-24,T0065,1,1063.69,1063.69,0,,Debit Card,DED61903
2025-05-24,T0067,1,421.09,421.09,0,,Debit Card,CD0D267F
2025-05-24,T0069,1,714.94,714.94,1,Seasonal Discount,Credit Card,9000E3DE
2025-05-24,T0070,1,366.17,366.17,1,Seasonal Discount,UPI,CAE4932C
2025-05-24,T0072,1,1057.0,1057.0,0,,Credit Card,A3FFDAB3
2025-05-24,T0073,3,378.9,1136.7,1,Festival Offer,Credit Card,25247DD4
2025-05-24,T0074,1,810.39,810.39,1,Seasonal Discount,Credit Card,726094EF
2025-05-24,T0075,1,954.42,954.42,1,Buy1Get1,Credit Card,F7C7D3CE
2025-05-24,T0077,1,615.87,615.87,0,,Credit Card,3307CA58
2025-05-24,T0078,3,387.09,1161.27,0,,Debit Card,06E3D627
2025-05-24,T0079,1,1016.66,1016.66,0,,Cash,9D39B7F9
2025-05-24,T0081,1,832.73,832.73,1,Buy1Get1,Debit Card,DEDFFE60
2025-05-24,T0085,1,234.78,234.78,0,,Debit Card,7F9B0F23
2025-05-24,T0087,3,493.13,1479.39,1,Seasonal Discount,UPI,279A9437
2025-05-24,T0089,2,356.27,712.54,0,,Credit Card,5C3A5D0F
2025-05-24,T0090,1,556.37,556.37,0,,Cash,C9F85454
2025-05-24,T0096,2,328.29,656.58,0,,UPI,BEFA9565
2025-05-24,T0102,1,841.53,841.53,0,,Credit Card,3DAFD9FE
2025-05-24,T0105,1,662.67,662.67,0,,Debit Card,0961D679
2025-05-24,T0106,3,326.13,978.39,0,,Debit Card,E0171760
2025-05-24,T0107,1,539.77,539.77,0,,Debit Card,48FB134F
2025-05-24,T0108,1,636.66,636.66,0,,Cash,CD478ECA
2025-05-24,T0109,2,278.21,556.42,1,Buy1Get1,UPI,44ACA128
2025-05-24,T0110,4,1165.33,4661.32,0,,UPI,9BDF60EA
2025-05-24,T0111,1,737.04,737.04,0,,Credit Card,31E416A3
2025-05-24,T0113,4,256.93,1027.72,1,Buy1Get1,Cash,2C6D1624
2025-05-24,T0114,1,1115.43,1115.43,0,,Credit Card,7A4007B6
2025-05-24,T0116,1,538.83,538.83,1,Buy1Get1,UPI,2D2DBB7C
2025-05-24,T0118,1,492.41,492.41,1,Buy1Get1,Credit Card,5135D0B9
2025-05-24,T0120,1,1109.67,1109.67,0,,Cash,FC399889
2025-05-24,T0122,2,1147.9,2295.8,0,,Cash,C0661CD8
2025-05-24,T0124,2,366.15,732.3,0,,UPI,26B70DF5
2025-05-24,T0125,3,220.73,662.19,1,Seasonal Discount,Debit Card,C43CD4EB
2025-05-24,T0126,1,526.88,526.88,0,,UPI,3780674E
2025-05-24,T0127,1,750.68,750.68,0,,Credit Card,8A01915C
2025-05-24,T0128,1,644.28,644.28,0,,UPI,6DF4B2EC
2025-05-24,T0129,2,256.18,512.36,1,Buy1Get1,UPI,EC9F922A
2025-05-24,T0130,1,576.16,576.16,0,,Cash,88DEF68E
2025-05-24,T0131,1,228.82,228.82,0,,Cash,8DD76384
2025-05-24,T0132,2,722.35,1444.7,0,,Debit Card,930B19DE
2025-05-24,T0133,2,310.56,621.12,1,Seasonal Discount,Debit Card,41A20A29
2025-05-24,T0135,2,475.67,951.34,0,,UPI,F2FD319F
2025-05-24,T0136,1,1170.02,1170.02,0,,Debit Card,E9FAFCCE
2025-05-24,T0137,3,361.4,1084.2,1,Seasonal Discount,Debit Card,874BE905
2025-05-24,T0138,2,430.18,860.36,0,,Debit Card,07ACCEF2
2025-05-24,T0140,2,424.64,849.28,0,,Credit Card,B5F82621
2025-05-24,T0142,1,197.43,197.43,1,Festival Offer,Credit Card,8CEB7065
2025-05-24,T0143,2,801.73,1603.46,0,,Debit Card,0D48356E
2025-05-24,T0144,2,222.89,445.78,0,,Cash,441AC77C
2025-05-24,T0146,3,960.05,2880.15,0,,Cash,397ADA91
2025-05-24,T0147,4,873.52,3494.08,1,Seasonal Discount,Debit Card,DE0F7C5B
2025-05-24,T0149,1,536.46,536.46,1,Festival Offer,Cash,08495BF7
2025-05-24,T0150,3,476.16,1428.48,1,Seasonal Discount,Debit Card,672564F0
2025-05-25,T0002,3,610.54,1831.62,1,Buy1Get1,Cash,1DB8BBB5
2025-05-25,T0004,1,489.16,489.16,1,Seasonal Discount,UPI,0D739F8F
2025-05-25,T0005,1,518.07,518.07,0,,Debit Card,C9A3FDAC
2025-05-25,T0006,1,976.87,976.87,0,,Debit Card,8438752C
2025-05-25,T0007,1,602.44,602.44,1,Festival Offer,UPI,F43636B7
2025-05-25,T0009,2,256.81,513.62,0,,Credit Card,117EF816
2025-05-25,T0011,3,896.98,2690.94,1,Festival Offer,Debit Card,ABEACAA4
2025-05-25,T0012,1,380.37,380.37,0,,Debit Card,87F21516
2025-05-25,T0013,1,316.74,316.74,1,Seasonal Discount,Cash,F871E63F
2025-05-25,T0014,2,885.54,1771.08,0,,UPI,07BB4D4D
2025-05-25,T0018,3,844.28,2532.84,0,,UPI,1269DD23
2025-05-25,T0019,1,731.66,731.66,1,Buy1Get1,Debit Card,2A58287C
2025-05-25,T0020,1,480.77,480.77,0,,UPI,4C8E1C36
2025-05-25,T0022,3,444.61,1333.83,1,Festival Offer,Debit Card,D4DA4A8A
2025-05-25,T0023,2,964.69,1929.38,0,,Debit Card,03EFEAF6
2025-05-25,T0024,2,518.27,1036.54,1,Buy1Get1,UPI,5E266FE6
2025-05-25,T0025,1,529.59,529.59,0,,Credit Card,8D420B8A
2025-05-25,T0028,1,718.76,718.76,0,,Debit Card,A27800FF
2025-05-25,T0029,1,261.8,261.8,0,,Credit Card,9F81E9FC
2025-05-25,T0030,1,580.38,580.38,1,Buy1Get1,UPI,88EF9633
2025-05-25,T0031,2,314.09,628.18,1,Seasonal Discount,Cash,7DAA0621
2025-05-25,T0032,1,563.13,563.13,0,,UPI,1B2F37DA
2025-05-25,T0033,1,651.02,651.02,1,Seasonal Discount,Debit Card,2E62B07C
2025-05-25,T0034,5,878.1,4390.5,1,Festival Offer,Cash,6B1019C7
2025-05-25,T0035,2,283.0,566.0,1,Festival Offer,Debit Card,37F1FC76
2025-05-25,T0036,1,1074.57,1074.57,0,,Cash,D824E0EF
2025-05-25,T0037,2,949.35,1898.7,0,,Cash,44094338
2025-05-25,T0039,2,959.32,1918.64,1,Seasonal Discount,Cash,39E55768
2025-05-25,T0041,2,704.59,1409.18,0,,UPI,89E72162
2025-05-25,T0043,1,840.69,840.69,0,,Credit Card,6749E565
2025-05-25,T0044,2,772.13,1544.26,0,,UPI,B9671641
2025-05-25,T0045,1,220.83,220.83,0,,Credit Card,C209C9FA
2025-05-25,T0046,1,730.86,730.86,0,,Debit Card,D2CEDC5B
2025-05-25,T0047,3,532.37,1597.11,0,,Cash,176132B9
2025-05-25,T0048,2,752.37,1504.74,0,,Cash,C6D3BCAB
2025-05-25,T0049,2,897.34,1794.68,1,Seasonal Discount,Credit Card,6F711C39
2025-05-25,T0050,3,811.89,2435.67,0,,Debit Card,AE268FDD
2025-05-25,T0051,1,527.5,527.5,0,,Credit Card,7DC3CF35
2025-05-25,T0052,1,693.51,693.51,0,,Credit Card,DB48BDCD
2025-05-25,T0053,2,628.25,1256.5,1,Festival Offer,UPI,D06DB79D
2025-05-25,T0057,2,1075.25,2150.5,0,,Debit Card,82108116
2025-05-25,T0058,2,615.78,1231.56,0,,Cash,FFF0BD2B
2025-05-25,T0059,1,746.98,746.98,0,,Cash,A505DA98
2025-05-25,T0060,2,892.41,1784.82,1,Seasonal Discount,UPI,DEF317F8
2025-05-25,T0062,2,765.74,1531.48,1,Festival Offer,Credit Card,436D4697
2025-05-25,T0063,2,869.6,1739.2,0,,UPI,38B3081D
2025-05-25,T0065,1,1063.69,1063.69,0,,Cash,A08DFF0C
2025-05-25,T0067,1,421.09,421.09,0,,Debit Card,F2AD54F8
2025-05-25,T0068,1,444.14,444.14,0,,Debit Card,526AE15A
2025-05-25,T0069,1,714.94,714.94,1,Festival Offer,UPI,971587F2
2025-05-25,T0070,3,457.71,1373.13,0,,UPI,FFFF1160
2025-05-25,T0071,2,805.93,1611.86,1,Festival Offer,Cash,47B25C99
2025-05-25,T0072,3,845.6,2536.8,1,Festival Offer,Credit Card,4DF7FED7
2025-05-25,T0073,2,473.63,947.26,0,,Debit Card,AFD69053
2025-05-25,T0075,5,954.42,4772.1,1,Buy1Get1,Debit Card,FAC3E1CB
2025-05-25,T0077,3,492.7,1478.1,1,Festival Offer,Credit Card,1107834A
2025-05-25,T0078,1,387.09,387.09,0,,UPI,C8FD11F7
2025-05-25,T0080,3,643.94,1931.82,0,,Credit Card,0167C66F
2025-05-25,T0082,2,651.52,1303.04,0,,Cash,CAF74F6A
2025-05-25,T0083,1,977.7,977.7,0,,Cash,ED4866A8
2025-05-25,T0084,2,583.13,1166.26,0,,Cash,5FE5FF5D
2025-05-25,T0086,1,548.0,548.0,1,Buy1Get1,Credit Card,6557B72D
2025-05-25,T0088,2,313.89,627.78,1,Festival Offer,UPI,B657380E
2025-05-25,T0089,1,356.27,356.27,0,,Cash,F3CF9ACD
2025-05-25,T0090,3,556.37,1669.11,0,,Cash,5AF394B6
2025-05-25,T0092,3,300.29,900.87,0,,UPI,55F3DD5D
2025-05-25,T0096,2,262.63,525.26,1,Seasonal Discount,Debit Card,184202D9
2025-05-25,T0097,1,434.36,434.36,0,,UPI,24ACE868
2025-05-25,T0098,1,265.03,265.03,0,,Credit Card,7F09AD5A
2025-05-25,T0099,3,729.12,2187.36,0,,Cash,C211D71B
2025-05-25,T0100,2,626.8,1253.6,0,,UPI,4D37AA85
2025-05-25,T0101,1,348.64,348.64,0,,Credit Card,32E1EA9E
2025-05-25,T0102,2,673.22,1346.44,1,Buy1Get1,Debit Card,1C774C03
2025-05-25,T0103,3,347.61,1042.83,1,Buy1Get1,Debit Card,9336EF1D
2025-05-25,T0105,2,662.67,1325.34,0,,Credit Card,BFD9E7FD
2025-05-25,T0106,3,326.13,978.39,0,,Debit Card,9DC7A2E4
2025-05-25,T0107,1,539.77,539.77,0,,Debit Card,E19E52CF
2025-05-25,T0108,2,509.33,1018.66,1,Buy1Get1,Cash,D2A276E0
2025-05-25,T0110,1,1165.33,1165.33,0,,Credit Card,A23C2B79
2025-05-25,T0112,1,805.07,805.07,0,,UPI,D9CFA344
2025-05-25,T0114,2,1115.43,2230.86,0,,Credit Card,E84A0129
2025-05-25,T0115,1,681.81,681.81,1,Seasonal Discount,Debit Card,51E64F87
2025-05-25,T0116,1,538.83,538.83,1,Seasonal Discount,Cash,6BA97A2F
2025-05-25,T0117,1,248.19,248.19,0,,Cash,83858912
2025-05-25,T0119,2,256.8,513.6,1,Buy1Get1,Debit Card,E013C869
2025-05-25,T0120,2,887.74,1775.48,1,Seasonal Discount,Cash,5266DA54
2025-05-25,T0121,2,810.18,1620.36,0,,Cash,58A2BF77
2025-05-25,T0124,4,366.15,1464.6,0,,Debit Card,8D96C715
2025-05-25,T0126,3,421.5,1264.5,1,Buy1Get1,Credit Card,04895163
2025-05-25,T0127,1,600.54,600.54,1,Seasonal Discount,Debit Card,4D94A0EF
2025-05-25,T0129,1,320.22,320.22,0,,Credit Card,8C42E788
2025-05-25,T0131,2,228.82,457.64,0,,Debit Card,C0422586
2025-05-25,T0132,1,722.35,722.35,0,,Debit Card,1976D0AE
2025-05-25,T0135,1,475.67,475.67,0,,UPI,D309FF5D
2025-05-25,T0136,2,1170.02,2340.04,0,,Credit Card,D03FFA8C
2025-05-25,T0137,1,451.75,451.75,0,,UPI,BD45C8FA
2025-05-25,T0139,1,968.68,968.68,0,,UPI,58144697
2025-05-25,T0140,2,424.64,849.28,0,,Cash,DA761260
2025-05-25,T0141,3,455.86,1367.58,0,,Cash,5DCED765
2025-05-25,T0142,1,197.43,197.43,1,Festival Offer,Debit Card,DE71D3DB
2025-05-25,T0143,1,801.73,801.73,0,,Credit Card,2C8467AF
2025-05-25,T0145,2,697.74,1395.48,0,,Debit Card,B9282826
2025-05-25,T0146,2,960.05,1920.1,0,,UPI,3AD2CDFE
2025-05-25,T0147,2,873.52,1747.04,1,Buy1Get1,Debit Card,F2151C9C
2025-05-25,T0148,4,1074.3,4297.2,0,,UPI,1DA96BCB
2025-05-25,T0149,3,670.58,2011.74,0,,Credit Card,ED3E5B44
2025-05-25,T0150,2,595.2,1190.4,0,,UPI,FC38C110
2025-05-26,T0002,1,763.18,763.18,0,,Debit Card,99EA6012
2025-05-26,T0003,4,490.9,1963.6,1,Buy1Get1,UPI,79B7F24D
2025-05-26,T0004,1,611.45,611.45,0,,Credit Card,D8B0747B
2025-05-26,T0006,1,976.87,976.87,0,,Cash,B3FE5635
2025-05-26,T0007,6,753.05,4518.3,0,,Credit Card,75962CD4
2025-05-26,T0008,2,698.5,1397.0,0,,Debit Card,7CB6DE9F
2025-05-26,T0011,1,896.98,896.98,1,Buy1Get1,Cash,96332D49
2025-05-26,T0013,2,395.93,791.86,0,,Cash,07963592
2025-05-26,T0014,1,885.54,885.54,0,,UPI,0779BFF3
2025-05-26,T0016,1,980.19,980.19,0,,Cash,19EFB445
2025-05-26,T0018,1,844.28,844.28,0,,Cash,F3287A39
2025-05-26,T0019,1,731.66,731.66,1,Festival Offer,Credit Card,F23BDE8A
2025-05-26,T0020,1,480.77,480.77,0,,Debit Card,318EB62C
2025-05-26,T0022,1,555.76,555.76,0,,Debit Card,9B6023F0
2025-05-26,T0026,2,874.11,1748.22,0,,UPI,BCC3F9FB
2025-05-26,T0027,1,370.69,370.69,0,,UPI,1EF1C32E
2025-05-26,T0028,3,718.76,2156.28,0,,Cash,C7903CB4
2025-05-26,T0033,2,813.78,1627.56,0,,Cash,60A99044
2025-05-26,T0034,1,1097.62,1097.62,0,,UPI,CC27EAD7
2025-05-26,T0037,2,949.35,1898.7,0,,Cash,79F7BEB8
2025-05-26,T0038,1,297.23,297.23,0,,Debit Card,ADBDD79C
2025-05-26,T0039,6,959.32,5755.92,1,Buy1Get1,Cash,AD0DAD1E
2025-05-26,T0040,1,480.26,480.26,1,Buy1Get1,Debit Card,37B3A945
2025-05-26,T0043,1,672.55,672.55,1,Seasonal Discount,Cash,7657EA50
2025-05-26,T0044,1,772.13,772.13,0,,UPI,89723885
2025-05-26,T0045,1,220.83,220.83,0,,Credit Card,190E369C
2025-05-26,T0046,2,730.86,1461.72,0,,Cash,99522F61
2025-05-26,T0047,1,532.37,532.37,0,,Credit Card,E358D6B8
2025-05-26,T0049,2,897.34,1794.68,1,Buy1Get1,Cash,F6669775
2025-05-26,T0051,2,527.5,1055.0,0,,UPI,BB1B6720
2025-05-26,T0052,3,554.81,1664.43,1,Buy1Get1,Credit Card,7FD958FE
2025-05-26,T0053,1,785.31,785.31,0,,UPI,6C76BB5D
2025-05-26,T0054,1,734.87,734.87,0,,Debit Card,27BA445F
2025-05-26,T0056,1,374.4,374.4,0,,Debit Card,804B9628
2025-05-26,T0057,1,1075.25,1075.25,0,,Credit Card,B6037DC5
2025-05-26,T0058,1,615.78,615.78,0,,Cash,8E79A36F
2025-05-26,T0059,1,746.98,746.98,0,,Debit Card,DBC27893
2025-05-26,T0061,1,863.04,863.04,0,,UPI,0AF51756
2025-05-26,T0062,2,957.18,1914.36,0,,Debit Card,6B57A728
2025-05-26,T0063,2,869.6,1739.2,0,,Credit Card,064B6AC0
2025-05-26,T0064,1,343.46,343.46,0,,Credit Card,F13B058F
2025-05-26,T0065,1,1063.69,1063.69,0,,Cash,09CE1885
2025-05-26,T0066,1,171.23,171.23,1,Buy1Get1,Cash,E5E49A9E
2025-05-26,T0067,2,421.09,842.18,0,,Credit Card,0CEF00F5
2025-05-26,T0069,2,893.67,1787.34,0,,Cash,40B45ACB
2025-05-26,T0071,3,1007.41,3022.23,0,,Debit Card,2BED29D2
2025-05-26,T0072,1,1057.0,1057.0,0,,Debit Card,B411083F
2025-05-26,T0073,1,473.63,473.63,0,,Debit Card,499426AC
2025-05-26,T0075,2,1193.03,2386.06,0,,UPI,4CE10A65
2025-05-26,T0079,3,813.33,2439.99,1,Festival Offer,Debit Card,55C33515
2025-05-26,T0080,2,643.94,1287.88,0,,Debit Card,79F875F7
2025-05-26,T0082,1,521.22,521.22,1,Festival Offer,Debit Card,36FBB658
2025-05-26,T0085,3,234.78,704.34,0,,UPI,37F55918
2025-05-26,T0088,1,392.36,392.36,0,,Cash,021A38E5
2025-05-26,T0089,1,356.27,356.27,0,,Credit Card,6E3BDAF8
2025-05-26,T0090,1,445.1,445.1,1,Buy1Get1,UPI,DF1A56C3
2025-05-26,T0091,3,404.36,1213.08,0,,Cash,29F2ABFE
2025-05-26,T0092,1,300.29,300.29,0,,UPI,A1553173
2025-05-26,T0093,1,770.39,770.39,0,,Cash,95F705B8
2025-05-26,T0096,2,328.29,656.58,0,,Debit Card,1A90396C
2025-05-26,T0098,3,265.03,795.09,0,,Credit Card,CBD3B5FE
2025-05-26,T0099,2,583.3,1166.6,1,Buy1Get1,Credit Card,829BBD8B
2025-05-26,T0100,3,501.44,1504.32,1,Buy1Get1,Debit Card,9E4275C5
2025-05-26,T0101,3,278.91,836.73,1,Seasonal Discount,UPI,D62A017D
2025-05-26,T0102,1,841.53,841.53,0,,Cash,2F5A075A
2025-05-26,T0103,1,434.51,434.51,0,,Debit Card,C7C943B1
2025-05-26,T0104,2,578.67,1157.34,0,,Cash,D6DD2C31
2025-05-26,T0105,6,530.14,3180.84,1,Seasonal Discount,Debit Card,90A528C1
2025-05-26,T0107,3,431.82,1295.46,1,Festival Offer,Credit Card,F284D30C
2025-05-26,T0109,1,347.76,347.76,0,,Credit Card,1ED55FF7
2025-05-26,T0110,1,1165.33,1165.33,0,,UPI,1605C72F
2025-05-26,T0111,1,737.04,737.04,0,,Cash,2A6728C9
2025-05-26,T0113,1,321.16,321.16,0,,Credit Card,7517A92C
2025-05-26,T0114,1,1115.43,1115.43,0,,Cash,047F18B5
2025-05-26,T0115,2,681.81,1363.62,1,Festival Offer,UPI,1251CEC9
2025-05-26,T0116,2,538.83,1077.66,1,Festival Offer,Debit Card,4C0B61C1
2025-05-26,T0117,2,248.19,496.38,0,,Cash,CAC54CED
2025-05-26,T0118,2,615.51,1231.02,0,,Cash,308E903F
2025-05-26,T0120,1,1109.67,1109.67,0,,Credit Card,BDA95635
2025-05-26,T0121,1,810.18,810.18,0,,Cash,162DBB76
2025-05-26,T0124,1,366.15,366.15,0,,Credit Card,1FE9C41A
2025-05-26,T0125,1,220.73,220.73,1,Festival Offer,Credit Card,9F0ED5E8
2025-05-26,T0126,1,526.88,526.88,0,,Credit Card,7F6B785C
2025-05-26,T0127,1,600.54,600.54,1,Festival Offer,UPI,029CC799
2025-05-26,T0128,1,644.28,644.28,0,,UPI,00C3F75C
2025-05-26,T0131,1,183.06,183.06,1,Buy1Get1,Credit Card,4F8E9F4E
2025-05-26,T0132,1,722.35,722.35,0,,UPI,F07CF4A3
2025-05-26,T0133,1,388.2,388.2,0,,Credit Card,1AA2C454
2025-05-26,T0134,1,488.79,488.79,0,,Credit Card,049E8D45
2025-05-26,T0135,2,380.54,761.08,1,Buy1Get1,Credit Card,0E2338C0
2025-05-26,T0136,1,1170.02,1170.02,0,,Cash,52C1AD01
